arxiv_id,paper_type,period,year,perplexity,alpha_estimate,alpha_ci_half_width,year_alpha_estimate,year_alpha_ci_half_width,alpha_adjusted,alpha_adjusted_ci_half_width,year_alpha_adjusted,year_alpha_adjusted_ci_half_width
2002.01277,regular,pre_llm,2020,27.57500648498535,0.037,0.003,,,0.0,0.0,,
2002.05798,regular,pre_llm,2020,61.29570770263672,0.037,0.003,,,0.0,0.0,,
2002.01139,regular,pre_llm,2020,51.75107955932617,0.037,0.003,,,0.0,0.0,,
2002.07722,regular,pre_llm,2020,44.698524475097656,0.037,0.003,,,0.0,0.0,,
2002.08437,regular,pre_llm,2020,54.68326950073242,0.037,0.003,,,0.0,0.0,,
2002.04059,regular,pre_llm,2020,67.7697525024414,0.037,0.003,,,0.0,0.0,,
2002.11078,regular,pre_llm,2020,38.12343978881836,0.037,0.003,,,0.0,0.0,,
2002.02855,regular,pre_llm,2020,29.535831451416016,0.037,0.003,,,0.0,0.0,,
2002.10289,regular,pre_llm,2020,47.15935516357422,0.037,0.003,,,0.0,0.0,,
2002.06819,review,pre_llm,2020,47.6892204284668,0.158,0.012,,,0.0,0.0,,
2002.10009,regular,pre_llm,2020,44.15268325805664,0.037,0.003,,,0.0,0.0,,
2002.07841,regular,pre_llm,2020,104.2946548461914,0.037,0.003,,,0.0,0.0,,
2002.04547,regular,pre_llm,2020,48.610965728759766,0.037,0.003,,,0.0,0.0,,
2002.10667,regular,pre_llm,2020,52.61750793457031,0.037,0.003,,,0.0,0.0,,
2002.11805,review,pre_llm,2020,59.41484832763672,0.158,0.012,,,0.0,0.0,,
2002.06448,regular,pre_llm,2020,22.615703582763672,0.037,0.003,,,0.0,0.0,,
2002.05126,regular,pre_llm,2020,50.0128288269043,0.037,0.003,,,0.0,0.0,,
2002.08912,regular,pre_llm,2020,30.850154876708984,0.037,0.003,,,0.0,0.0,,
2002.11108,regular,pre_llm,2020,78.71290588378906,0.037,0.003,,,0.0,0.0,,
2002.01513,regular,pre_llm,2020,40.337364196777344,0.037,0.003,,,0.0,0.0,,
2002.04049,review,pre_llm,2020,38.279083251953125,0.158,0.012,,,0.0,0.0,,
2002.01391,regular,pre_llm,2020,78.84614562988281,0.037,0.003,,,0.0,0.0,,
2002.03594,regular,pre_llm,2020,45.2168083190918,0.037,0.003,,,0.0,0.0,,
2002.06713,regular,pre_llm,2020,28.490020751953125,0.037,0.003,,,0.0,0.0,,
2002.12837,regular,pre_llm,2020,34.84748840332031,0.037,0.003,,,0.0,0.0,,
2002.07936,regular,pre_llm,2020,45.6690559387207,0.037,0.003,,,0.0,0.0,,
2002.07041,regular,pre_llm,2020,53.45307159423828,0.037,0.003,,,0.0,0.0,,
2002.05369,regular,pre_llm,2020,33.35430908203125,0.037,0.003,,,0.0,0.0,,
2002.08343,regular,pre_llm,2020,66.50855255126953,0.037,0.003,,,0.0,0.0,,
2002.11,regular,pre_llm,2020,44.88924789428711,0.037,0.003,,,0.0,0.0,,
2002.04887,regular,pre_llm,2020,60.77811050415039,0.037,0.003,,,0.0,0.0,,
2002.03416,regular,pre_llm,2020,29.33548164367676,0.037,0.003,,,0.0,0.0,,
2002.07857,regular,pre_llm,2020,59.35603332519531,0.037,0.003,,,0.0,0.0,,
2002.06463,regular,pre_llm,2020,25.7678337097168,0.037,0.003,,,0.0,0.0,,
2002.08463,regular,pre_llm,2020,45.139286041259766,0.037,0.003,,,0.0,0.0,,
2002.01143,regular,pre_llm,2020,34.44773483276367,0.037,0.003,,,0.0,0.0,,
2002.01078,regular,pre_llm,2020,33.973819732666016,0.037,0.003,,,0.0,0.0,,
2002.11064,regular,pre_llm,2020,30.206892013549805,0.037,0.003,,,0.0,0.0,,
2002.06531,regular,pre_llm,2020,46.25578689575195,0.037,0.003,,,0.0,0.0,,
2002.10687,regular,pre_llm,2020,40.23858642578125,0.037,0.003,,,0.0,0.0,,
2002.09629,regular,pre_llm,2020,32.78168869018555,0.037,0.003,,,0.0,0.0,,
2002.07811,review,pre_llm,2020,46.5467414855957,0.158,0.012,,,0.0,0.0,,
2002.07068,regular,pre_llm,2020,77.20790100097656,0.037,0.003,,,0.0,0.0,,
2002.04609,regular,pre_llm,2020,41.08156204223633,0.037,0.003,,,0.0,0.0,,
2002.09239,regular,pre_llm,2020,48.076202392578125,0.037,0.003,,,0.0,0.0,,
2002.0454,regular,pre_llm,2020,31.969133377075195,0.037,0.003,,,0.0,0.0,,
2002.00817,regular,pre_llm,2020,35.05897521972656,0.037,0.003,,,0.0,0.0,,
2002.02831,regular,pre_llm,2020,34.13999938964844,0.037,0.003,,,0.0,0.0,,
2002.05839,regular,pre_llm,2020,71.29408264160156,0.037,0.003,,,0.0,0.0,,
2003.00903,regular,pre_llm,2020,67.29596710205078,0.037,0.003,,,0.0,0.0,,
2002.07769,regular,pre_llm,2020,38.30648040771485,0.037,0.003,,,0.0,0.0,,
2002.07838,regular,pre_llm,2020,35.06418228149414,0.037,0.003,,,0.0,0.0,,
2002.00456,regular,pre_llm,2020,41.23152160644531,0.037,0.003,,,0.0,0.0,,
2002.01847,regular,pre_llm,2020,36.17021942138672,0.037,0.003,,,0.0,0.0,,
2002.02082,review,pre_llm,2020,19.7924919128418,0.158,0.012,,,0.0,0.0,,
2002.00524,regular,pre_llm,2020,48.3609619140625,0.037,0.003,,,0.0,0.0,,
2002.04344,regular,pre_llm,2020,70.20259094238281,0.037,0.003,,,0.0,0.0,,
2002.10751,regular,pre_llm,2020,45.79916000366211,0.037,0.003,,,0.0,0.0,,
2002.12506,review,pre_llm,2020,34.0766487121582,0.158,0.012,,,0.0,0.0,,
2002.05231,regular,pre_llm,2020,59.41804885864258,0.037,0.003,,,0.0,0.0,,
2002.04863,regular,pre_llm,2020,55.572303771972656,0.037,0.003,,,0.0,0.0,,
2002.05097,regular,pre_llm,2020,53.08420944213867,0.037,0.003,,,0.0,0.0,,
2002.08099,regular,pre_llm,2020,36.15468978881836,0.037,0.003,,,0.0,0.0,,
2002.11288,regular,pre_llm,2020,38.71867370605469,0.037,0.003,,,0.0,0.0,,
2002.07419,regular,pre_llm,2020,50.35186767578125,0.037,0.003,,,0.0,0.0,,
2002.10055,regular,pre_llm,2020,44.0933837890625,0.037,0.003,,,0.0,0.0,,
2003.00003,regular,pre_llm,2020,33.52524185180664,0.037,0.003,,,0.0,0.0,,
2002.01243,regular,pre_llm,2020,44.54413986206055,0.037,0.003,,,0.0,0.0,,
2003.12598,regular,pre_llm,2020,29.79435157775879,0.037,0.003,,,0.0,0.0,,
2003.03052,regular,pre_llm,2020,98.99820709228516,0.037,0.003,,,0.0,0.0,,
2003.06616,regular,pre_llm,2020,47.291603088378906,0.037,0.003,,,0.0,0.0,,
2004.04626,review,pre_llm,2020,28.631668090820312,0.158,0.012,,,0.0,0.0,,
2003.05067,regular,pre_llm,2020,37.14728164672852,0.037,0.003,,,0.0,0.0,,
2003.04024,regular,pre_llm,2020,59.67225646972656,0.037,0.003,,,0.0,0.0,,
2003.08915,regular,pre_llm,2020,48.56795501708984,0.037,0.003,,,0.0,0.0,,
2003.04309,regular,pre_llm,2020,56.82946014404297,0.037,0.003,,,0.0,0.0,,
2003.12905,review,pre_llm,2020,45.117820739746094,0.158,0.012,,,0.0,0.0,,
2003.00405,regular,pre_llm,2020,50.44536209106445,0.037,0.003,,,0.0,0.0,,
2003.07421,regular,pre_llm,2020,44.55462646484375,0.037,0.003,,,0.0,0.0,,
2003.12456,regular,pre_llm,2020,31.89664459228516,0.037,0.003,,,0.0,0.0,,
2003.00572,regular,pre_llm,2020,49.4779167175293,0.037,0.003,,,0.0,0.0,,
2003.031,regular,pre_llm,2020,39.92954635620117,0.037,0.003,,,0.0,0.0,,
2003.12208,regular,pre_llm,2020,50.42948913574219,0.037,0.003,,,0.0,0.0,,
2003.04693,regular,pre_llm,2020,42.760009765625,0.037,0.003,,,0.0,0.0,,
2003.11446,regular,pre_llm,2020,28.53874969482422,0.037,0.003,,,0.0,0.0,,
2003.1083,regular,pre_llm,2020,46.11043167114258,0.037,0.003,,,0.0,0.0,,
2003.10513,review,pre_llm,2020,35.202510833740234,0.158,0.012,,,0.0,0.0,,
2003.13526,regular,pre_llm,2020,38.18909454345703,0.037,0.003,,,0.0,0.0,,
2003.03409,regular,pre_llm,2020,34.813716888427734,0.037,0.003,,,0.0,0.0,,
2003.00578,regular,pre_llm,2020,26.66256523132324,0.037,0.003,,,0.0,0.0,,
2003.12359,regular,pre_llm,2020,36.51826858520508,0.037,0.003,,,0.0,0.0,,
2003.06159,review,pre_llm,2020,33.987388610839844,0.158,0.012,,,0.0,0.0,,
2003.01218,regular,pre_llm,2020,30.83610343933105,0.037,0.003,,,0.0,0.0,,
2003.1056,regular,pre_llm,2020,23.12950325012207,0.037,0.003,,,0.0,0.0,,
2003.08861,regular,pre_llm,2020,42.443477630615234,0.037,0.003,,,0.0,0.0,,
2003.05846,regular,pre_llm,2020,29.813215255737305,0.037,0.003,,,0.0,0.0,,
2003.00916,regular,pre_llm,2020,81.20996856689453,0.037,0.003,,,0.0,0.0,,
2003.06103,regular,pre_llm,2020,46.046913146972656,0.037,0.003,,,0.0,0.0,,
2003.01985,regular,pre_llm,2020,30.079988479614254,0.037,0.003,,,0.0,0.0,,
2003.09561,regular,pre_llm,2020,38.67191696166992,0.037,0.003,,,0.0,0.0,,
2003.07435,review,pre_llm,2020,30.67009735107422,0.158,0.012,,,0.0,0.0,,
2003.05813,regular,pre_llm,2020,36.34130096435547,0.037,0.003,,,0.0,0.0,,
2003.06127,regular,pre_llm,2020,35.877532958984375,0.037,0.003,,,0.0,0.0,,
2003.02164,review,pre_llm,2020,27.72710418701172,0.158,0.012,,,0.0,0.0,,
2003.03658,regular,pre_llm,2020,32.830814361572266,0.037,0.003,,,0.0,0.0,,
2003.14356,review,pre_llm,2020,59.273563385009766,0.158,0.012,,,0.0,0.0,,
2003.05188,regular,pre_llm,2020,75.91372680664062,0.037,0.003,,,0.0,0.0,,
2004.00108,regular,pre_llm,2020,49.13107299804688,0.037,0.003,,,0.0,0.0,,
2003.13259,regular,pre_llm,2020,35.285335540771484,0.037,0.003,,,0.0,0.0,,
2003.02892,regular,pre_llm,2020,36.57960891723633,0.037,0.003,,,0.0,0.0,,
2003.11506,regular,pre_llm,2020,58.41549301147461,0.037,0.003,,,0.0,0.0,,
2003.14094,regular,pre_llm,2020,92.37716674804688,0.037,0.003,,,0.0,0.0,,
2003.12401,regular,pre_llm,2020,57.48974609375,0.037,0.003,,,0.0,0.0,,
2003.1247,regular,pre_llm,2020,27.07613945007324,0.037,0.003,,,0.0,0.0,,
2003.05273,regular,pre_llm,2020,29.177249908447266,0.037,0.003,,,0.0,0.0,,
2003.07242,regular,pre_llm,2020,29.12388801574707,0.037,0.003,,,0.0,0.0,,
2003.07495,regular,pre_llm,2020,44.27140426635742,0.037,0.003,,,0.0,0.0,,
2003.11424,regular,pre_llm,2020,27.039949417114254,0.037,0.003,,,0.0,0.0,,
2003.01518,review,pre_llm,2020,42.2778434753418,0.158,0.012,,,0.0,0.0,,
2003.05915,regular,pre_llm,2020,83.01129913330078,0.037,0.003,,,0.0,0.0,,
2003.14123,regular,pre_llm,2020,34.036109924316406,0.037,0.003,,,0.0,0.0,,
2003.12901,regular,pre_llm,2020,48.35140228271485,0.037,0.003,,,0.0,0.0,,
2003.13073,regular,pre_llm,2020,30.227754592895508,0.037,0.003,,,0.0,0.0,,
2003.0385,regular,pre_llm,2020,34.740962982177734,0.037,0.003,,,0.0,0.0,,
2003.03663,regular,pre_llm,2020,45.9046745300293,0.037,0.003,,,0.0,0.0,,
2003.05039,regular,pre_llm,2020,35.800418853759766,0.037,0.003,,,0.0,0.0,,
2003.13164,regular,pre_llm,2020,75.82465362548828,0.037,0.003,,,0.0,0.0,,
2003.04426,regular,pre_llm,2020,36.94767761230469,0.037,0.003,,,0.0,0.0,,
2003.02693,regular,pre_llm,2020,24.81276130676269,0.037,0.003,,,0.0,0.0,,
2003.04463,regular,pre_llm,2020,39.97592926025391,0.037,0.003,,,0.0,0.0,,
2003.05503,regular,pre_llm,2020,53.53092193603516,0.037,0.003,,,0.0,0.0,,
2003.05106,review,pre_llm,2020,26.67322158813477,0.158,0.012,,,0.0,0.0,,
2003.00542,regular,pre_llm,2020,46.264915466308594,0.037,0.003,,,0.0,0.0,,
2003.0763,regular,pre_llm,2020,28.642580032348636,0.037,0.003,,,0.0,0.0,,
2003.11511,review,pre_llm,2020,38.65620803833008,0.158,0.012,,,0.0,0.0,,
2003.12776,regular,pre_llm,2020,56.28858947753906,0.037,0.003,,,0.0,0.0,,
2003.0912,regular,pre_llm,2020,45.50517654418945,0.037,0.003,,,0.0,0.0,,
2003.07208,regular,pre_llm,2020,30.21230125427246,0.037,0.003,,,0.0,0.0,,
2003.11231,regular,pre_llm,2020,37.32344055175781,0.037,0.003,,,0.0,0.0,,
2003.06568,regular,pre_llm,2020,24.52984046936035,0.037,0.003,,,0.0,0.0,,
2003.01991,review,pre_llm,2020,39.007957458496094,0.158,0.012,,,0.0,0.0,,
2003.01261,regular,pre_llm,2020,28.616491317749023,0.037,0.003,,,0.0,0.0,,
2003.08054,regular,pre_llm,2020,29.80242729187012,0.037,0.003,,,0.0,0.0,,
2004.06563,regular,pre_llm,2020,32.835975646972656,0.037,0.003,,,0.0,0.0,,
2004.11071,regular,pre_llm,2020,38.52520751953125,0.037,0.003,,,0.0,0.0,,
2004.10312,regular,pre_llm,2020,47.81926345825195,0.037,0.003,,,0.0,0.0,,
2004.0608,regular,pre_llm,2020,67.33904266357422,0.037,0.003,,,0.0,0.0,,
2004.03002,regular,pre_llm,2020,37.259220123291016,0.037,0.003,,,0.0,0.0,,
2004.14759,regular,pre_llm,2020,30.44679069519043,0.037,0.003,,,0.0,0.0,,
2004.10617,regular,pre_llm,2020,74.82782745361328,0.037,0.003,,,0.0,0.0,,
2004.08967,review,pre_llm,2020,24.99067497253418,0.158,0.012,,,0.0,0.0,,
2004.10435,review,pre_llm,2020,25.21661376953125,0.158,0.012,,,0.0,0.0,,
2004.14924,regular,pre_llm,2020,56.306251525878906,0.037,0.003,,,0.0,0.0,,
2004.10952,regular,pre_llm,2020,38.0911865234375,0.037,0.003,,,0.0,0.0,,
2004.01807,regular,pre_llm,2020,29.170154571533203,0.037,0.003,,,0.0,0.0,,
2004.1436,regular,pre_llm,2020,56.148468017578125,0.037,0.003,,,0.0,0.0,,
2004.01855,regular,pre_llm,2020,55.02872848510742,0.037,0.003,,,0.0,0.0,,
2004.1001,regular,pre_llm,2020,35.099334716796875,0.037,0.003,,,0.0,0.0,,
2004.08836,regular,pre_llm,2020,46.38738632202149,0.037,0.003,,,0.0,0.0,,
2004.03407,regular,pre_llm,2020,38.31612014770508,0.037,0.003,,,0.0,0.0,,
2005.0716,regular,pre_llm,2020,41.18238830566406,0.037,0.003,,,0.0,0.0,,
2004.14804,regular,pre_llm,2020,34.69826889038086,0.037,0.003,,,0.0,0.0,,
2004.12581,regular,pre_llm,2020,49.18638229370117,0.037,0.003,,,0.0,0.0,,
2004.07061,regular,pre_llm,2020,37.9744873046875,0.037,0.003,,,0.0,0.0,,
2004.06403,regular,pre_llm,2020,40.41508102416992,0.037,0.003,,,0.0,0.0,,
2004.01891,regular,pre_llm,2020,32.04191207885742,0.037,0.003,,,0.0,0.0,,
2004.06235,regular,pre_llm,2020,37.65260314941406,0.037,0.003,,,0.0,0.0,,
2004.02796,regular,pre_llm,2020,40.92724609375,0.037,0.003,,,0.0,0.0,,
2004.04145,regular,pre_llm,2020,38.387332916259766,0.037,0.003,,,0.0,0.0,,
2004.06417,regular,pre_llm,2020,50.785247802734375,0.037,0.003,,,0.0,0.0,,
2004.03976,regular,pre_llm,2020,41.299434661865234,0.037,0.003,,,0.0,0.0,,
2004.01556,review,pre_llm,2020,53.054664611816406,0.158,0.012,,,0.0,0.0,,
2005.00157,regular,pre_llm,2020,44.7803955078125,0.037,0.003,,,0.0,0.0,,
2004.12264,regular,pre_llm,2020,45.7968978881836,0.037,0.003,,,0.0,0.0,,
2004.07297,regular,pre_llm,2020,45.81888198852539,0.037,0.003,,,0.0,0.0,,
2004.12793,regular,pre_llm,2020,23.1336612701416,0.037,0.003,,,0.0,0.0,,
2004.01403,regular,pre_llm,2020,54.06898880004883,0.037,0.003,,,0.0,0.0,,
2004.08559,regular,pre_llm,2020,27.70071029663086,0.037,0.003,,,0.0,0.0,,
2004.11361,review,pre_llm,2020,40.252201080322266,0.158,0.012,,,0.0,0.0,,
2004.00333,regular,pre_llm,2020,45.97585678100586,0.037,0.003,,,0.0,0.0,,
2004.01749,regular,pre_llm,2020,50.08762741088867,0.037,0.003,,,0.0,0.0,,
2004.13293,regular,pre_llm,2020,47.78104019165039,0.037,0.003,,,0.0,0.0,,
2004.02516,regular,pre_llm,2020,67.03807830810547,0.037,0.003,,,0.0,0.0,,
2004.06195,regular,pre_llm,2020,32.75690841674805,0.037,0.003,,,0.0,0.0,,
2004.12179,review,pre_llm,2020,31.37523651123047,0.158,0.012,,,0.0,0.0,,
2004.06432,regular,pre_llm,2020,57.02965927124024,0.037,0.003,,,0.0,0.0,,
2004.12183,regular,pre_llm,2020,55.77382278442383,0.037,0.003,,,0.0,0.0,,
2004.06081,regular,pre_llm,2020,33.37754440307617,0.037,0.003,,,0.0,0.0,,
2004.09583,regular,pre_llm,2020,28.836498260498047,0.037,0.003,,,0.0,0.0,,
2004.08812,regular,pre_llm,2020,51.60825729370117,0.037,0.003,,,0.0,0.0,,
2004.11575,regular,pre_llm,2020,56.62788009643555,0.037,0.003,,,0.0,0.0,,
2004.13354,regular,pre_llm,2020,67.86767578125,0.037,0.003,,,0.0,0.0,,
2004.09062,regular,pre_llm,2020,72.0361328125,0.037,0.003,,,0.0,0.0,,
2004.04059,regular,pre_llm,2020,65.68507385253906,0.037,0.003,,,0.0,0.0,,
2004.1389,regular,pre_llm,2020,42.20139694213867,0.037,0.003,,,0.0,0.0,,
2004.07635,regular,pre_llm,2020,60.103145599365234,0.037,0.003,,,0.0,0.0,,
2004.07877,regular,pre_llm,2020,50.5284423828125,0.037,0.003,,,0.0,0.0,,
2004.03544,regular,pre_llm,2020,48.650875091552734,0.037,0.003,,,0.0,0.0,,
2004.02264,regular,pre_llm,2020,37.04398727416992,0.037,0.003,,,0.0,0.0,,
2004.07723,review,pre_llm,2020,66.78856658935547,0.158,0.012,,,0.0,0.0,,
2004.05419,regular,pre_llm,2020,34.83173751831055,0.037,0.003,,,0.0,0.0,,
2004.05597,regular,pre_llm,2020,31.737625122070312,0.037,0.003,,,0.0,0.0,,
2004.1069,review,pre_llm,2020,45.07085800170898,0.158,0.012,,,0.0,0.0,,
2004.05251,regular,pre_llm,2020,48.71494674682617,0.037,0.003,,,0.0,0.0,,
2004.12216,regular,pre_llm,2020,35.40970993041992,0.037,0.003,,,0.0,0.0,,
2004.10411,regular,pre_llm,2020,74.52696990966797,0.037,0.003,,,0.0,0.0,,
2004.09713,regular,pre_llm,2020,29.78839874267578,0.037,0.003,,,0.0,0.0,,
2004.09494,review,pre_llm,2020,44.76368713378906,0.158,0.012,,,0.0,0.0,,
2004.04457,regular,pre_llm,2020,53.01454162597656,0.037,0.003,,,0.0,0.0,,
2004.00939,regular,pre_llm,2020,40.28526306152344,0.037,0.003,,,0.0,0.0,,
2004.06672,review,pre_llm,2020,58.442630767822266,0.158,0.012,,,0.0,0.0,,
2004.10781,review,pre_llm,2020,38.13100051879883,0.158,0.012,,,0.0,0.0,,
