arxiv_id,paper_type,period,year,month,pangram_prediction
2001.06616,review,pre_llm,2020,1,"{'ai_likelihood': 3.642506069607205e-07, 'text': 'Research Directions in Cyber Threat Intelligence\n\n  Cyber threat intelligence is a relatively new field that has grown from two\ndistinct fields, cyber security and intelligence. As such, it draws knowledge\nfrom and mixes the two fields. Yet, looking into current scientific research on\ncyber threat intelligence research, it is relatively scarce, which opens up a\nlot of opportunities. In this paper we define what cyber threat intelligence\nis, briefly review some aspects for cyber threat intelligence. Then, we analyze\nexisting research fields that are much older that cyber threat intelligence but\nrelated to it. This opens up an opportunity to draw knowledge and methods from\nthose older field, and in that way advance cyber threat intelligence much\nfaster than it would by following its own path. With such an approach we\neffectively give a research directions for CTI.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.08231,review,pre_llm,2020,1,"{'ai_likelihood': 6.622738308376736e-08, 'text': ""Nonlinear Blockchain Scalability: a Game-Theoretic Perspective\n\n  Recent advances in the blockchain research have been made in two important\ndirections. One is refined resilience analysis utilizing game theory to study\nthe consequences of selfish behaviors of users (miners), and the other is the\nextension from a linear (chain) structure to a non-linear (graphical) structure\nfor performance improvements, such as IOTA and Graphcoin. The first question\nthat comes to people's minds is what improvements that a blockchain system\nwould see by leveraging these new advances. In this paper, we consider three\nmajor metrics for a blockchain system: full verification, scalability, and\nfinality-duration. We { establish a formal framework and} prove that no\nblockchain system can achieve full verification, high scalability, and low\nfinality-duration simultaneously. We observe that classical blockchain systems\nlike Bitcoin achieves full verification and low finality-duration, Harmony and\nEthereum 2.0 achieve low finality-duration and high scalability. As a\ncomplementary, we design a non-linear blockchain system that achieves full\nverification and scalability. We also establish, for the first time, the\ntrade-off between scalability and finality-duration.\n"", 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.07157,regular,pre_llm,2020,1,"{'ai_likelihood': 1.5232298109266494e-06, 'text': 'On the Feasibility of Acoustic Attacks Using Commodity Smart Devices\n\n  Sound at frequencies above (ultrasonic) or below (infrasonic) the range of\nhuman hearing can, in some settings, cause adverse physiological and\npsychological effects to individuals. In this paper, we investigate the\nfeasibility of cyber-attacks that could make smart consumer devices produce\npossibly imperceptible sound at both high (17-21kHz) and low (60-100Hz)\nfrequencies, at the maximum available volume setting, potentially turning them\ninto acoustic cyber-weapons. To do so, we deploy attacks targeting different\nsmart devices and take sound measurements in an anechoic chamber. For\ncomparison, we also test possible attacks on traditional devices.\n  Overall, we find that many of the devices tested are capable of reproducing\nfrequencies within both high and low ranges, at levels exceeding those\nrecommended in published guidelines. Generally speaking, such attacks are often\ntrivial to develop and in many cases could be added to existing malware\npayloads, as they may be attractive to adversaries with specific motivations or\ntargets. Finally, we suggest a number of countermeasures, both\nplatform-specific and generic ones.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.10405,regular,pre_llm,2020,1,"{'ai_likelihood': 3.675619761149089e-06, 'text': 'Language-Based Web Session Integrity\n\n  Session management is a fundamental component of web applications: despite\nthe apparent simplicity, correctly implementing web sessions is extremely\ntricky, as witnessed by the large number of existing attacks. This motivated\nthe design of formal methods to rigorously reason about web session security\nwhich, however, are not supported at present by suitable automated verification\ntechniques. In this paper we introduce the first security type system that\nenforces session security on a core model of web applications, focusing in\nparticular on server-side code. We showcase the expressiveness of our type\nsystem by analyzing the session management logic of HotCRP, Moodle, and\nphpMyAdmin, unveiling novel security flaws that have been acknowledged by\nsoftware developers.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.0884,regular,pre_llm,2020,1,"{'ai_likelihood': 1.5762117173936633e-05, 'text': 'SeCloak: ARM Trustzone-based Mobile Peripheral Control\n\n  Reliable on-off control of peripherals on smart devices is a key to security\nand privacy in many scenarios. Journalists want to reliably turn off radios to\nprotect their sources during investigative reporting. Users wish to ensure\ncameras and microphones are reliably off during private meetings. In this\npaper, we present SeCloak, an ARM TrustZone-based solution that ensures\nreliable on-off control of peripherals even when the platform software is\ncompromised. We design a secure kernel that co-exists with software running on\nmobile devices (e.g., Android and Linux) without requiring any code\nmodifications. An Android prototype demonstrates that mobile peripherals like\nradios, cameras, and microphones can be controlled reliably with a very small\ntrusted computing base and with minimal performance overhead.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.00694,regular,pre_llm,2020,1,"{'ai_likelihood': 7.483694288465712e-06, 'text': 'Differentially Private Combinatorial Cloud Auction\n\n  Cloud service providers typically provide different types of virtual machines\n(VMs) to cloud users with various requirements. Thanks to its effectiveness and\nfairness, auction has been widely applied in this heterogeneous resource\nallocation. Recently, several strategy-proof combinatorial cloud auction\nmechanisms have been proposed. However, they fail to protect the bid privacy of\nusers from being inferred from the auction results. In this paper, we design a\ndifferentially private combinatorial cloud auction mechanism (DPCA) to address\nthis privacy issue. Technically, we employ the exponential mechanism to compute\na clearing unit price vector with a probability proportional to the\ncorresponding revenue. We further improve the mechanism to reduce the running\ntime while maintaining high revenues, by computing a single clearing unit\nprice, or a subgroup of clearing unit prices at a time, resulting in the\nimproved mechanisms DPCA-S and its generalized version DPCA-M, respectively. We\ntheoretically prove that our mechanisms can guarantee differential privacy,\napproximate truthfulness and high revenue. Extensive experimental results\ndemonstrate that DPCA can generate near-optimal revenues at the price of\nrelatively high time complexity, while the improved mechanisms achieve a\ntunable trade-off between auction revenue and running time.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.06077,regular,pre_llm,2020,1,"{'ai_likelihood': 3.1458006964789497e-06, 'text': 'Securing Wireless Sensor Networks Against Denial-of-Sleep Attacks Using\n  RSA Cryptography Algorithm and Interlock Protocol\n\n  Wireless sensor networks (WSNs) have been vastly employed in the collection\nand transmission of data via wireless networks. This type of network is\nnowadays used in many applications for surveillance activities in various\nenvironments due to its low cost and easy communications. In these networks,\nthe sensors use a limited power source which after its depletion, since it is\nnon-renewable, network lifetime ends. Due to the weaknesses in sensor nodes,\nthey are vulnerable to many threats. One notable attack threating WSN is Denial\nof Sleep (DoS). DoS attacks denotes the loss of energy in these sensors by\nkeeping the nodes from going into sleep and energy-saving mode. In this paper,\nthe Abnormal Sensor Detection Accuracy (ASDA-RSA) method is utilised to\ncounteract DoS attacks to reducing the amount of energy consumed. The ASDA-RSA\nschema in this paper consists of two phases to enhancement security in the\nWSNs. In the first phase, a clustering approach based on energy and distance is\nused to select the proper cluster head and in the second phase, the RSA\ncryptography algorithm and interlock protocol are used here along with an\nauthentication method, to prevent DoS attacks. Moreover, ASDA-RSA method is\nevaluated here via extensive simulations carried out in NS-2. The simulation\nresults indicate that the WSN network performance metrics are improved in terms\nof average throughput, Packet Delivery Ratio (PDR), network lifetime, detection\nratio, and average residual energy.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.01841,regular,pre_llm,2020,1,"{'ai_likelihood': 1.3245476616753473e-07, 'text': 'Towards a secure behavior modeling for IoT networks using Blockchain\n\n  Internet of Things (IoT) occupies a vital aspect of our everyday lives. IoT\nnetworks composed of smart-devices which communicate and transfer the\ninformation without the physical intervention of humans. Due to such\nproliferation and autonomous nature of IoT systems make these devices\nthreatened and prone to a severe kind of threats. In this paper, we introduces\na behavior capturing, and verification procedures in blockchain supported\nsmart-IoT systems that can be able to show the trust-level confidence to\noutside networks. We defined a custom \\emph{Behavior Monitor} and implement on\na selected node that can extract the activity of each device and analyzes the\nbehavior using deep machine learning strategy. Besides, we deploy Trusted\nExecution Technology (TEE) which can be used to provide a secure execution\nenvironment (enclave) for sensitive application code and data on the\nblockchain. Finally, in the evaluation phase we analyze various IoT devices\ndata that is infected by Mirai attack. The evaluation results show the strength\nof our proposed method in terms of accuracy and time required for detection.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.10248,regular,pre_llm,2020,1,"{'ai_likelihood': 6.622738308376736e-07, 'text': 'Beyond the Front Page: Measuring Third Party Dynamics in the Field\n\n  In the modern Web, service providers often rely heavily on third parties to\nrun their services. For example, they make use of ad networks to finance their\nservices, externally hosted libraries to develop features quickly, and\nanalytics providers to gain insights into visitor behavior.\n  For security and privacy, website owners need to be aware of the content they\nprovide their users. However, in reality, they often do not know which third\nparties are embedded, for example, when these third parties request additional\ncontent as it is common in real-time ad auctions.\n  In this paper, we present a large-scale measurement study to analyze the\nmagnitude of these new challenges. To better reflect the connectedness of third\nparties, we measured their relations in a model we call third party trees,\nwhich reflects an approximation of the loading dependencies of all third\nparties embedded into a given website. Using this concept, we show that\nincluding a single third party can lead to subsequent requests from up to eight\nadditional services. Furthermore, our findings indicate that the third parties\nembedded on a page load are not always deterministic, as 50% of the branches in\nthe third party trees change between repeated visits. In addition, we found\nthat 93% of the analyzed websites embedded third parties that are located in\nregions that might not be in line with the current legal framework. Our study\nalso replicates previous work that mostly focused on landing pages of websites.\nWe show that this method is only able to measure a lower bound as subsites show\na significant increase of privacy-invasive techniques. For example, our results\nshow an increase of used cookies by about 36% when crawling websites more\ndeeply.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.06724,regular,pre_llm,2020,1,"{'ai_likelihood': 1.0596381293402778e-06, 'text': 'DynUnlock: Unlocking Scan Chains Obfuscated using Dynamic Keys\n\n  Outsourcing in semiconductor industry opened up venues for faster and\ncost-effective chip manufacturing. However, this also introduced untrusted\nentities with malicious intent, to steal intellectual property (IP),\noverproduce the circuits, insert hardware Trojans, or counterfeit the chips.\nRecently, a defense is proposed to obfuscate the scan access based on a dynamic\nkey that is initially generated from a secret key but changes in every clock\ncycle. This defense can be considered as the most rigorous defense among all\nthe scan locking techniques. In this paper, we propose an attack that remodels\nthis defense into one that can be broken by the SAT attack, while we also note\nthat our attack can be adjusted to break other less rigorous (key that is\nupdated less frequently) scan locking techniques as well.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2002.07748,regular,pre_llm,2020,2,"{'ai_likelihood': 1.0927518208821616e-06, 'text': 'Profile-Guided, Multi-Version Binary Rewriting\n\n  The static instrumentation of machine code, also known as binary rewriting,\nis a power technique, but suffers from high runtime overhead compared to\ncompiler-level instrumentation. Recent research has shown that tools can\nachieve near-to-zero overhead when rewriting binaries (excluding the overhead\nfrom the application specific instrumentation). However, the users of binary\nrewriting tools often have difficulties in understanding why their\ninstrumentation is slow and how to optimize their instrumentation.\n  We are inspired by a traditional program optimization workflow, where one can\nprofile the program execution to identify performance hot spots, modify the\nsource code or apply suitable compiler optimizations, and even apply\nprofile-guided optimization. We present profile-guided, Multi-Version Binary\nRewriting to enable this optimization workflow for static binary\ninstrumentation. Our new techniques include three components. First, we augment\nexisting binary rewriting to support call path profiling; one can interactively\nview instrumentation costs and understand the calling contexts where the costs\nincur. Second, we present Versioned Structure Binary Editing, which is a\ngeneral binary transformation technique. Third, we use call path profiles to\nguide the application of binary transformation.\n  We apply our new techniques to shadow stack and basic block code coverage.\nOur instrumentation optimization workflow helps us identify several\nopportunities with regard to code transformation and instrumentation data\nlayout. Our evaluation on SPEC CPU 2017 shows that the geometric overhead of\nshadow stack and block coverage is reduced from 7.6% and 161.3% to 1.4% and\n4.0%, respectively. We also achieve promising results on Apache HTTP Server,\nwhere the shadow stack overhead is reduced from about 20% to 3.5%.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
