arxiv_id,paper_type,period,year,perplexity,alpha_estimate,alpha_ci_half_width,year_alpha_estimate,year_alpha_ci_half_width,alpha_adjusted,alpha_adjusted_ci_half_width,year_alpha_adjusted,year_alpha_adjusted_ci_half_width
2001.03658,regular,pre_llm,2020,52.949161529541016,0.012,0.001,,,0.0,0.0,,
2001.09996,regular,pre_llm,2020,42.75782775878906,0.012,0.001,,,0.0,0.0,,
2001.01916,review,pre_llm,2020,35.39630508422852,0.023,0.005,,,0.0,0.0,,
2001.02225,regular,pre_llm,2020,64.10626220703125,0.012,0.001,,,0.0,0.0,,
2001.0951,regular,pre_llm,2020,62.20191955566406,0.012,0.001,,,0.0,0.0,,
2001.08971,regular,pre_llm,2020,30.73082733154297,0.012,0.001,,,0.0,0.0,,
2001.01466,regular,pre_llm,2020,29.71219062805176,0.012,0.001,,,0.0,0.0,,
2001.01373,regular,pre_llm,2020,37.97454071044922,0.012,0.001,,,0.0,0.0,,
2001.03998,regular,pre_llm,2020,51.99887847900391,0.012,0.001,,,0.0,0.0,,
2001.01434,regular,pre_llm,2020,36.70498275756836,0.012,0.001,,,0.0,0.0,,
2001.03709,regular,pre_llm,2020,81.1480712890625,0.012,0.001,,,0.0,0.0,,
2001.03689,regular,pre_llm,2020,28.60735893249512,0.012,0.001,,,0.0,0.0,,
2001.05764,regular,pre_llm,2020,63.33568954467773,0.012,0.001,,,0.0,0.0,,
2001.02734,regular,pre_llm,2020,16.351789474487305,0.012,0.001,,,0.0,0.0,,
2001.00878,review,pre_llm,2020,42.60576629638672,0.023,0.005,,,0.0,0.0,,
2001.0716,regular,pre_llm,2020,42.48085021972656,0.012,0.001,,,0.0,0.0,,
2001.04657,regular,pre_llm,2020,39.04051208496094,0.012,0.001,,,0.0,0.0,,
2001.05241,regular,pre_llm,2020,27.320371627807617,0.012,0.001,,,0.0,0.0,,
2001.01541,regular,pre_llm,2020,67.1807632446289,0.012,0.001,,,0.0,0.0,,
2001.1124,regular,pre_llm,2020,50.22721862792969,0.012,0.001,,,0.0,0.0,,
2001.01245,review,pre_llm,2020,51.91825866699219,0.023,0.005,,,0.0,0.0,,
2002.0001,regular,pre_llm,2020,47.87784194946289,0.012,0.001,,,0.0,0.0,,
2001.0309,regular,pre_llm,2020,44.34945297241211,0.012,0.001,,,0.0,0.0,,
2001.06125,regular,pre_llm,2020,43.82891082763672,0.012,0.001,,,0.0,0.0,,
2001.06049,regular,pre_llm,2020,110.99785614013672,0.012,0.001,,,0.0,0.0,,
2001.03719,regular,pre_llm,2020,45.69790649414063,0.012,0.001,,,0.0,0.0,,
2001.0552,regular,pre_llm,2020,46.39884567260742,0.012,0.001,,,0.0,0.0,,
2001.02013,regular,pre_llm,2020,60.97750473022461,0.012,0.001,,,0.0,0.0,,
2001.11087,regular,pre_llm,2020,25.068628311157227,0.012,0.001,,,0.0,0.0,,
2001.07745,regular,pre_llm,2020,41.45855331420898,0.012,0.001,,,0.0,0.0,,
2001.06451,regular,pre_llm,2020,45.62360763549805,0.012,0.001,,,0.0,0.0,,
2001.02342,review,pre_llm,2020,28.271886825561523,0.023,0.005,,,0.0,0.0,,
2001.07256,regular,pre_llm,2020,39.05530548095703,0.012,0.001,,,0.0,0.0,,
2001.07469,regular,pre_llm,2020,34.915706634521484,0.012,0.001,,,0.0,0.0,,
2001.06465,regular,pre_llm,2020,39.64951705932617,0.012,0.001,,,0.0,0.0,,
2001.1044,regular,pre_llm,2020,47.47182083129883,0.012,0.001,,,0.0,0.0,,
2001.08363,regular,pre_llm,2020,36.72746658325195,0.012,0.001,,,0.0,0.0,,
2001.08793,regular,pre_llm,2020,25.057371139526367,0.012,0.001,,,0.0,0.0,,
2001.07648,regular,pre_llm,2020,29.616981506347656,0.012,0.001,,,0.0,0.0,,
2001.06974,regular,pre_llm,2020,53.82353591918945,0.012,0.001,,,0.0,0.0,,
2001.09188,regular,pre_llm,2020,46.50542068481445,0.012,0.001,,,0.0,0.0,,
2001.03984,regular,pre_llm,2020,31.17462539672852,0.012,0.001,,,0.0,0.0,,
2001.08089,regular,pre_llm,2020,27.856311798095703,0.012,0.001,,,0.0,0.0,,
2001.11425,regular,pre_llm,2020,31.76698875427246,0.012,0.001,,,0.0,0.0,,
2001.02775,regular,pre_llm,2020,51.7982063293457,0.012,0.001,,,0.0,0.0,,
2001.00996,regular,pre_llm,2020,51.81337356567383,0.012,0.001,,,0.0,0.0,,
2001.01988,review,pre_llm,2020,39.33917617797852,0.023,0.005,,,0.0,0.0,,
2001.07646,regular,pre_llm,2020,35.73276901245117,0.012,0.001,,,0.0,0.0,,
2001.0243,regular,pre_llm,2020,42.75579833984375,0.012,0.001,,,0.0,0.0,,
2001.05729,regular,pre_llm,2020,53.95587539672852,0.012,0.001,,,0.0,0.0,,
2001.10451,regular,pre_llm,2020,33.48077774047852,0.012,0.001,,,0.0,0.0,,
2001.07692,regular,pre_llm,2020,57.82477951049805,0.012,0.001,,,0.0,0.0,,
2001.05388,regular,pre_llm,2020,52.204288482666016,0.012,0.001,,,0.0,0.0,,
2002.00089,regular,pre_llm,2020,46.41468811035156,0.012,0.001,,,0.0,0.0,,
2001.09834,regular,pre_llm,2020,42.52248764038086,0.012,0.001,,,0.0,0.0,,
2001.05126,regular,pre_llm,2020,42.39146423339844,0.012,0.001,,,0.0,0.0,,
2001.04226,regular,pre_llm,2020,57.89364242553711,0.012,0.001,,,0.0,0.0,,
2001.04013,regular,pre_llm,2020,45.14656066894531,0.012,0.001,,,0.0,0.0,,
2001.05035,regular,pre_llm,2020,52.20230865478516,0.012,0.001,,,0.0,0.0,,
2001.00719,regular,pre_llm,2020,58.92201232910156,0.012,0.001,,,0.0,0.0,,
2001.01532,regular,pre_llm,2020,36.381385803222656,0.012,0.001,,,0.0,0.0,,
2001.04214,regular,pre_llm,2020,34.27394485473633,0.012,0.001,,,0.0,0.0,,
2001.00412,regular,pre_llm,2020,34.63605499267578,0.012,0.001,,,0.0,0.0,,
2001.0411,regular,pre_llm,2020,35.606903076171875,0.012,0.001,,,0.0,0.0,,
2001.04847,regular,pre_llm,2020,48.01057434082031,0.012,0.001,,,0.0,0.0,,
2001.02036,review,pre_llm,2020,35.62071990966797,0.023,0.005,,,0.0,0.0,,
2001.01702,regular,pre_llm,2020,96.2516860961914,0.012,0.001,,,0.0,0.0,,
2001.00727,regular,pre_llm,2020,49.302024841308594,0.012,0.001,,,0.0,0.0,,
2001.08308,regular,pre_llm,2020,42.32920455932617,0.012,0.001,,,0.0,0.0,,
2001.03013,regular,pre_llm,2020,39.90307235717773,0.012,0.001,,,0.0,0.0,,
2001.05602,regular,pre_llm,2020,94.49800872802734,0.012,0.001,,,0.0,0.0,,
2001.10782,regular,pre_llm,2020,31.10454750061035,0.012,0.001,,,0.0,0.0,,
2001.05033,regular,pre_llm,2020,37.127349853515625,0.012,0.001,,,0.0,0.0,,
2001.03267,review,pre_llm,2020,110.6558837890625,0.023,0.005,,,0.0,0.0,,
2001.0526,regular,pre_llm,2020,34.95003128051758,0.012,0.001,,,0.0,0.0,,
2001.04763,regular,pre_llm,2020,31.77016258239746,0.012,0.001,,,0.0,0.0,,
2001.06249,review,pre_llm,2020,234.38766479492188,0.023,0.005,,,0.0,0.0,,
2001.0536,regular,pre_llm,2020,52.22325897216797,0.012,0.001,,,0.0,0.0,,
2001.01676,regular,pre_llm,2020,74.41834259033203,0.012,0.001,,,0.0,0.0,,
2001.06555,regular,pre_llm,2020,37.51185989379883,0.012,0.001,,,0.0,0.0,,
2001.07624,review,pre_llm,2020,27.490968704223636,0.023,0.005,,,0.0,0.0,,
2001.07147,regular,pre_llm,2020,50.27318572998047,0.012,0.001,,,0.0,0.0,,
2001.04977,regular,pre_llm,2020,54.99206161499024,0.012,0.001,,,0.0,0.0,,
2001.0314,regular,pre_llm,2020,48.2136116027832,0.012,0.001,,,0.0,0.0,,
2001.08465,regular,pre_llm,2020,86.82928466796875,0.012,0.001,,,0.0,0.0,,
2001.11945,regular,pre_llm,2020,27.58949279785156,0.012,0.001,,,0.0,0.0,,
2001.08175,regular,pre_llm,2020,34.52481842041016,0.012,0.001,,,0.0,0.0,,
2001.10955,regular,pre_llm,2020,59.22437286376953,0.012,0.001,,,0.0,0.0,,
2001.05904,regular,pre_llm,2020,41.947265625,0.012,0.001,,,0.0,0.0,,
2001.09359,regular,pre_llm,2020,46.449127197265625,0.012,0.001,,,0.0,0.0,,
2001.10142,regular,pre_llm,2020,54.38795471191406,0.012,0.001,,,0.0,0.0,,
2001.09097,regular,pre_llm,2020,30.050168991088867,0.012,0.001,,,0.0,0.0,,
2001.09111,regular,pre_llm,2020,42.45612716674805,0.012,0.001,,,0.0,0.0,,
2001.00405,regular,pre_llm,2020,53.53131484985352,0.012,0.001,,,0.0,0.0,,
2001.1193,regular,pre_llm,2020,34.31694030761719,0.012,0.001,,,0.0,0.0,,
2001.04968,regular,pre_llm,2020,38.663719177246094,0.012,0.001,,,0.0,0.0,,
2001.07778,regular,pre_llm,2020,67.55487823486328,0.012,0.001,,,0.0,0.0,,
2001.06483,regular,pre_llm,2020,54.92979049682617,0.012,0.001,,,0.0,0.0,,
2001.08038,regular,pre_llm,2020,65.2241439819336,0.012,0.001,,,0.0,0.0,,
2001.03396,regular,pre_llm,2020,46.86906051635742,0.012,0.001,,,0.0,0.0,,
2001.06168,regular,pre_llm,2020,51.77267456054688,0.012,0.001,,,0.0,0.0,,
2001.02673,regular,pre_llm,2020,52.63272857666016,0.012,0.001,,,0.0,0.0,,
2001.03258,regular,pre_llm,2020,93.6178207397461,0.012,0.001,,,0.0,0.0,,
2001.03259,review,pre_llm,2020,38.96196746826172,0.023,0.005,,,0.0,0.0,,
2001.06477,regular,pre_llm,2020,47.3453369140625,0.012,0.001,,,0.0,0.0,,
2001.07316,regular,pre_llm,2020,30.324207305908203,0.012,0.001,,,0.0,0.0,,
2001.06642,regular,pre_llm,2020,45.26557159423828,0.012,0.001,,,0.0,0.0,,
2001.09593,regular,pre_llm,2020,43.39064407348633,0.012,0.001,,,0.0,0.0,,
2001.10892,regular,pre_llm,2020,56.22085571289063,0.012,0.001,,,0.0,0.0,,
2001.02393,regular,pre_llm,2020,53.33639907836914,0.012,0.001,,,0.0,0.0,,
2001.10353,review,pre_llm,2020,58.19305419921875,0.023,0.005,,,0.0,0.0,,
2001.10168,regular,pre_llm,2020,23.81263542175293,0.012,0.001,,,0.0,0.0,,
2001.10352,regular,pre_llm,2020,40.3906135559082,0.012,0.001,,,0.0,0.0,,
2001.10171,regular,pre_llm,2020,37.002960205078125,0.012,0.001,,,0.0,0.0,,
2001.06256,regular,pre_llm,2020,48.51784896850586,0.012,0.001,,,0.0,0.0,,
2001.01821,regular,pre_llm,2020,51.659027099609375,0.012,0.001,,,0.0,0.0,,
2001.11365,review,pre_llm,2020,74.046142578125,0.023,0.005,,,0.0,0.0,,
2002.09377,regular,pre_llm,2020,56.00303268432617,0.012,0.001,,,0.0,0.0,,
2002.00158,regular,pre_llm,2020,45.1828727722168,0.012,0.001,,,0.0,0.0,,
2002.05676,regular,pre_llm,2020,63.71951675415039,0.012,0.001,,,0.0,0.0,,
2002.09983,regular,pre_llm,2020,32.58082580566406,0.012,0.001,,,0.0,0.0,,
2002.03899,regular,pre_llm,2020,31.224071502685547,0.012,0.001,,,0.0,0.0,,
2002.10038,regular,pre_llm,2020,38.662689208984375,0.012,0.001,,,0.0,0.0,,
2002.02571,regular,pre_llm,2020,35.890777587890625,0.012,0.001,,,0.0,0.0,,
2002.06105,regular,pre_llm,2020,21.653417587280277,0.012,0.001,,,0.0,0.0,,
2003.00113,regular,pre_llm,2020,56.74488830566406,0.012,0.001,,,0.0,0.0,,
2002.04384,regular,pre_llm,2020,34.80537414550781,0.012,0.001,,,0.0,0.0,,
2002.0349,regular,pre_llm,2020,45.25085067749024,0.012,0.001,,,0.0,0.0,,
2002.07966,review,pre_llm,2020,41.49675369262695,0.023,0.005,,,0.0,0.0,,
2002.036,regular,pre_llm,2020,37.3961067199707,0.012,0.001,,,0.0,0.0,,
2002.10962,regular,pre_llm,2020,37.29454040527344,0.012,0.001,,,0.0,0.0,,
2002.10545,regular,pre_llm,2020,52.124122619628906,0.012,0.001,,,0.0,0.0,,
2003.00316,review,pre_llm,2020,23.589527130126957,0.023,0.005,,,0.0,0.0,,
2002.06633,regular,pre_llm,2020,37.07525253295898,0.012,0.001,,,0.0,0.0,,
2002.09868,regular,pre_llm,2020,43.67564392089844,0.012,0.001,,,0.0,0.0,,
2002.00386,regular,pre_llm,2020,22.213321685791016,0.012,0.001,,,0.0,0.0,,
2002.02579,regular,pre_llm,2020,41.30818176269531,0.012,0.001,,,0.0,0.0,,
2002.0737,regular,pre_llm,2020,42.63660430908203,0.012,0.001,,,0.0,0.0,,
2002.06322,regular,pre_llm,2020,25.793243408203125,0.012,0.001,,,0.0,0.0,,
2002.05249,regular,pre_llm,2020,38.3916244506836,0.012,0.001,,,0.0,0.0,,
2002.01305,regular,pre_llm,2020,33.25469970703125,0.012,0.001,,,0.0,0.0,,
2002.11228,regular,pre_llm,2020,29.949440002441406,0.012,0.001,,,0.0,0.0,,
2002.01645,regular,pre_llm,2020,36.38567352294922,0.012,0.001,,,0.0,0.0,,
2002.01706,regular,pre_llm,2020,37.45452880859375,0.012,0.001,,,0.0,0.0,,
2002.09736,regular,pre_llm,2020,57.36129760742188,0.012,0.001,,,0.0,0.0,,
2002.01339,regular,pre_llm,2020,59.47865676879883,0.012,0.001,,,0.0,0.0,,
2002.03007,review,pre_llm,2020,39.48088073730469,0.023,0.005,,,0.0,0.0,,
2002.10436,review,pre_llm,2020,48.8729362487793,0.023,0.005,,,0.0,0.0,,
2002.09644,regular,pre_llm,2020,54.80507278442383,0.012,0.001,,,0.0,0.0,,
2002.03646,regular,pre_llm,2020,48.48384094238281,0.012,0.001,,,0.0,0.0,,
2003.0028,regular,pre_llm,2020,34.88985824584961,0.012,0.001,,,0.0,0.0,,
2002.09006,regular,pre_llm,2020,39.10482025146485,0.012,0.001,,,0.0,0.0,,
2002.04697,regular,pre_llm,2020,88.22053527832031,0.012,0.001,,,0.0,0.0,,
2002.04578,regular,pre_llm,2020,69.74869537353516,0.012,0.001,,,0.0,0.0,,
2002.0727,review,pre_llm,2020,34.65407943725586,0.023,0.005,,,0.0,0.0,,
2002.12721,regular,pre_llm,2020,60.489017486572266,0.012,0.001,,,0.0,0.0,,
2002.0991,regular,pre_llm,2020,40.8226318359375,0.012,0.001,,,0.0,0.0,,
2002.0671,regular,pre_llm,2020,51.90389251708984,0.012,0.001,,,0.0,0.0,,
2002.06663,regular,pre_llm,2020,38.5875244140625,0.012,0.001,,,0.0,0.0,,
2002.04211,regular,pre_llm,2020,18.916400909423828,0.012,0.001,,,0.0,0.0,,
2002.04775,regular,pre_llm,2020,35.13761901855469,0.012,0.001,,,0.0,0.0,,
2002.09358,regular,pre_llm,2020,43.79829788208008,0.012,0.001,,,0.0,0.0,,
2002.0555,regular,pre_llm,2020,48.45528793334961,0.012,0.001,,,0.0,0.0,,
2002.04872,regular,pre_llm,2020,57.731353759765625,0.012,0.001,,,0.0,0.0,,
2002.01321,review,pre_llm,2020,34.71720886230469,0.023,0.005,,,0.0,0.0,,
2002.02711,regular,pre_llm,2020,51.59409713745117,0.012,0.001,,,0.0,0.0,,
2002.11543,regular,pre_llm,2020,39.555274963378906,0.012,0.001,,,0.0,0.0,,
2002.01003,regular,pre_llm,2020,47.60118103027344,0.012,0.001,,,0.0,0.0,,
2002.03678,regular,pre_llm,2020,42.140098571777344,0.012,0.001,,,0.0,0.0,,
2002.00351,regular,pre_llm,2020,44.40822982788086,0.012,0.001,,,0.0,0.0,,
2002.06102,regular,pre_llm,2020,29.22590065002441,0.012,0.001,,,0.0,0.0,,
2002.05782,review,pre_llm,2020,56.94140625,0.023,0.005,,,0.0,0.0,,
2002.02627,review,pre_llm,2020,35.86042022705078,0.023,0.005,,,0.0,0.0,,
2002.09119,regular,pre_llm,2020,40.80417251586914,0.012,0.001,,,0.0,0.0,,
2002.09316,regular,pre_llm,2020,37.28987121582031,0.012,0.001,,,0.0,0.0,,
2002.11916,regular,pre_llm,2020,65.09001922607422,0.012,0.001,,,0.0,0.0,,
2002.01019,regular,pre_llm,2020,43.248077392578125,0.012,0.001,,,0.0,0.0,,
2002.07255,regular,pre_llm,2020,46.62908935546875,0.012,0.001,,,0.0,0.0,,
2002.06519,regular,pre_llm,2020,53.66020965576172,0.012,0.001,,,0.0,0.0,,
2002.00993,regular,pre_llm,2020,60.6943244934082,0.012,0.001,,,0.0,0.0,,
2003.00043,regular,pre_llm,2020,54.97108459472656,0.012,0.001,,,0.0,0.0,,
2002.09273,regular,pre_llm,2020,28.272218704223636,0.012,0.001,,,0.0,0.0,,
2002.11577,regular,pre_llm,2020,42.87157440185547,0.012,0.001,,,0.0,0.0,,
2002.1027,regular,pre_llm,2020,41.86538696289063,0.012,0.001,,,0.0,0.0,,
2002.08542,regular,pre_llm,2020,45.58177947998047,0.012,0.001,,,0.0,0.0,,
2002.05489,regular,pre_llm,2020,46.03473663330078,0.012,0.001,,,0.0,0.0,,
2002.02629,regular,pre_llm,2020,52.01960372924805,0.012,0.001,,,0.0,0.0,,
2002.03318,regular,pre_llm,2020,47.29046630859375,0.012,0.001,,,0.0,0.0,,
2002.09716,review,pre_llm,2020,30.95700454711914,0.023,0.005,,,0.0,0.0,,
2002.05272,regular,pre_llm,2020,51.86387634277344,0.012,0.001,,,0.0,0.0,,
2003.00078,regular,pre_llm,2020,54.903419494628906,0.012,0.001,,,0.0,0.0,,
2002.05763,regular,pre_llm,2020,43.16311264038086,0.012,0.001,,,0.0,0.0,,
2002.01328,regular,pre_llm,2020,31.463546752929688,0.012,0.001,,,0.0,0.0,,
2002.05953,regular,pre_llm,2020,41.46107482910156,0.012,0.001,,,0.0,0.0,,
2002.07094,regular,pre_llm,2020,47.25222396850586,0.012,0.001,,,0.0,0.0,,
2002.05211,regular,pre_llm,2020,63.30736541748047,0.012,0.001,,,0.0,0.0,,
2002.09606,regular,pre_llm,2020,62.14620971679688,0.012,0.001,,,0.0,0.0,,
2002.11243,regular,pre_llm,2020,48.84977722167969,0.012,0.001,,,0.0,0.0,,
2002.04592,review,pre_llm,2020,30.08758544921875,0.023,0.005,,,0.0,0.0,,
2002.02054,regular,pre_llm,2020,41.48101043701172,0.012,0.001,,,0.0,0.0,,
2002.01146,regular,pre_llm,2020,75.09383392333984,0.012,0.001,,,0.0,0.0,,
2002.08476,regular,pre_llm,2020,38.472633361816406,0.012,0.001,,,0.0,0.0,,
2002.04706,regular,pre_llm,2020,43.594425201416016,0.012,0.001,,,0.0,0.0,,
2003.00117,regular,pre_llm,2020,50.50324249267578,0.012,0.001,,,0.0,0.0,,
2003.00192,regular,pre_llm,2020,61.55583190917969,0.012,0.001,,,0.0,0.0,,
2002.11767,regular,pre_llm,2020,34.418212890625,0.012,0.001,,,0.0,0.0,,
2002.05137,regular,pre_llm,2020,24.878965377807617,0.012,0.001,,,0.0,0.0,,
2002.00542,review,pre_llm,2020,48.080657958984375,0.023,0.005,,,0.0,0.0,,
2002.06503,regular,pre_llm,2020,31.96284294128418,0.012,0.001,,,0.0,0.0,,
2002.08457,regular,pre_llm,2020,79.62156677246094,0.012,0.001,,,0.0,0.0,,
2002.10883,review,pre_llm,2020,35.89967727661133,0.023,0.005,,,0.0,0.0,,
2002.09267,regular,pre_llm,2020,56.6140022277832,0.012,0.001,,,0.0,0.0,,
2002.01193,regular,pre_llm,2020,67.225341796875,0.012,0.001,,,0.0,0.0,,
2002.06678,regular,pre_llm,2020,50.74769973754883,0.012,0.001,,,0.0,0.0,,
2002.06521,regular,pre_llm,2020,55.2560920715332,0.012,0.001,,,0.0,0.0,,
2002.0947,regular,pre_llm,2020,31.134464263916016,0.012,0.001,,,0.0,0.0,,
2002.09414,regular,pre_llm,2020,29.713623046875,0.012,0.001,,,0.0,0.0,,
2002.11989,regular,pre_llm,2020,42.625606536865234,0.012,0.001,,,0.0,0.0,,
2002.08505,regular,pre_llm,2020,46.569454193115234,0.012,0.001,,,0.0,0.0,,
2002.01124,regular,pre_llm,2020,48.6640510559082,0.012,0.001,,,0.0,0.0,,
2002.05335,regular,pre_llm,2020,56.45271301269531,0.012,0.001,,,0.0,0.0,,
2002.08341,regular,pre_llm,2020,51.441802978515625,0.012,0.001,,,0.0,0.0,,
2003.00898,regular,pre_llm,2020,92.49662017822266,0.012,0.001,,,0.0,0.0,,
2002.11236,regular,pre_llm,2020,65.05681610107422,0.012,0.001,,,0.0,0.0,,
2002.08113,regular,pre_llm,2020,37.45346832275391,0.012,0.001,,,0.0,0.0,,
2002.0856,regular,pre_llm,2020,62.5058479309082,0.012,0.001,,,0.0,0.0,,
2002.09025,regular,pre_llm,2020,43.76665496826172,0.012,0.001,,,0.0,0.0,,
2002.07598,review,pre_llm,2020,32.55669021606445,0.023,0.005,,,0.0,0.0,,
2002.06843,regular,pre_llm,2020,70.25747680664062,0.012,0.001,,,0.0,0.0,,
2002.00357,regular,pre_llm,2020,59.2491455078125,0.012,0.001,,,0.0,0.0,,
2002.12318,regular,pre_llm,2020,70.19712829589844,0.012,0.001,,,0.0,0.0,,
2002.03277,regular,pre_llm,2020,50.43979644775391,0.012,0.001,,,0.0,0.0,,
2002.08545,regular,pre_llm,2020,64.13230895996094,0.012,0.001,,,0.0,0.0,,
2002.00499,regular,pre_llm,2020,60.31614685058594,0.012,0.001,,,0.0,0.0,,
2002.04996,regular,pre_llm,2020,46.82827758789063,0.012,0.001,,,0.0,0.0,,
2002.01095,regular,pre_llm,2020,39.24153137207031,0.012,0.001,,,0.0,0.0,,
2002.02354,regular,pre_llm,2020,55.3328971862793,0.012,0.001,,,0.0,0.0,,
2002.10071,regular,pre_llm,2020,56.08366012573242,0.012,0.001,,,0.0,0.0,,
2002.07899,regular,pre_llm,2020,40.912994384765625,0.012,0.001,,,0.0,0.0,,
2002.05746,regular,pre_llm,2020,49.976829528808594,0.012,0.001,,,0.0,0.0,,
2002.02272,regular,pre_llm,2020,29.54578971862793,0.012,0.001,,,0.0,0.0,,
2003.0006,regular,pre_llm,2020,40.88256454467773,0.012,0.001,,,0.0,0.0,,
2002.06204,regular,pre_llm,2020,29.60906410217285,0.012,0.001,,,0.0,0.0,,
2002.12586,regular,pre_llm,2020,48.857418060302734,0.012,0.001,,,0.0,0.0,,
2002.04255,review,pre_llm,2020,60.61756134033203,0.023,0.005,,,0.0,0.0,,
2002.03382,regular,pre_llm,2020,28.90281105041504,0.012,0.001,,,0.0,0.0,,
2002.07122,regular,pre_llm,2020,57.28484725952149,0.012,0.001,,,0.0,0.0,,
2002.06032,review,pre_llm,2020,24.28546905517578,0.023,0.005,,,0.0,0.0,,
2002.0135,regular,pre_llm,2020,51.66522216796875,0.012,0.001,,,0.0,0.0,,
2002.09897,regular,pre_llm,2020,51.21098709106445,0.012,0.001,,,0.0,0.0,,
2002.01822,regular,pre_llm,2020,37.52643966674805,0.012,0.001,,,0.0,0.0,,
2002.01859,regular,pre_llm,2020,42.09957504272461,0.012,0.001,,,0.0,0.0,,
2002.03537,regular,pre_llm,2020,74.3268051147461,0.012,0.001,,,0.0,0.0,,
2002.097,review,pre_llm,2020,53.252967834472656,0.023,0.005,,,0.0,0.0,,
2002.10902,regular,pre_llm,2020,50.50988006591797,0.012,0.001,,,0.0,0.0,,
2002.08094,regular,pre_llm,2020,64.4012451171875,0.012,0.001,,,0.0,0.0,,
2002.04148,regular,pre_llm,2020,45.38143157958984,0.012,0.001,,,0.0,0.0,,
2002.09633,regular,pre_llm,2020,28.248735427856445,0.012,0.001,,,0.0,0.0,,
2002.08609,regular,pre_llm,2020,35.72019577026367,0.012,0.001,,,0.0,0.0,,
2002.08009,regular,pre_llm,2020,43.401126861572266,0.012,0.001,,,0.0,0.0,,
2002.05438,regular,pre_llm,2020,51.682373046875,0.012,0.001,,,0.0,0.0,,
2002.00326,regular,pre_llm,2020,41.92247009277344,0.012,0.001,,,0.0,0.0,,
2002.10335,regular,pre_llm,2020,97.92615509033205,0.012,0.001,,,0.0,0.0,,
2002.07242,regular,pre_llm,2020,40.51117706298828,0.012,0.001,,,0.0,0.0,,
2002.01369,regular,pre_llm,2020,38.16182708740234,0.012,0.001,,,0.0,0.0,,
2002.03467,regular,pre_llm,2020,71.89307403564453,0.012,0.001,,,0.0,0.0,,
2002.03355,regular,pre_llm,2020,43.80949020385742,0.012,0.001,,,0.0,0.0,,
2002.11204,regular,pre_llm,2020,60.876930236816406,0.012,0.001,,,0.0,0.0,,
2002.03817,regular,pre_llm,2020,70.94982147216797,0.012,0.001,,,0.0,0.0,,
