arxiv_id,paper_type,period,year,perplexity,alpha_estimate,alpha_ci_half_width,year_alpha_estimate,year_alpha_ci_half_width
2005.12193,regular,pre_llm,2020,53.817359924316406,0.017,0.002,,
2006.07129,regular,pre_llm,2020,48.408485412597656,0.017,0.002,,
2006.04198,regular,pre_llm,2020,50.18487548828125,0.017,0.002,,
2006.04403,regular,pre_llm,2020,46.6370964050293,0.017,0.002,,
2006.04432,regular,pre_llm,2020,34.72843551635742,0.017,0.002,,
2006.16765,regular,pre_llm,2020,59.76984405517578,0.017,0.002,,
2007.0053,regular,pre_llm,2020,47.017784118652344,0.017,0.002,,
2007.12617,regular,pre_llm,2020,79.00993347167969,0.017,0.002,,
2007.01164,regular,pre_llm,2020,40.7442512512207,0.017,0.002,,
2007.09527,regular,pre_llm,2020,40.93302536010742,0.017,0.002,,
2008.12247,regular,pre_llm,2020,36.89945602416992,0.017,0.002,,
2007.10818,review,pre_llm,2020,34.79075622558594,0.081,0.01,,
2007.03519,regular,pre_llm,2020,43.818973541259766,0.017,0.002,,
2007.12567,regular,pre_llm,2020,44.084571838378906,0.017,0.002,,
2008.01173,regular,pre_llm,2020,18.681333541870117,0.017,0.002,,
2007.11985,regular,pre_llm,2020,48.343780517578125,0.017,0.002,,
2008.07363,regular,pre_llm,2020,35.98826217651367,0.017,0.002,,
2008.0588,regular,pre_llm,2020,41.48054122924805,0.017,0.002,,
2008.09777,regular,pre_llm,2020,40.06554412841797,0.017,0.002,,
2008.10748,regular,pre_llm,2020,36.78126525878906,0.017,0.002,,
2009.00707,regular,pre_llm,2020,70.73143768310547,0.017,0.002,,
2008.11944,regular,pre_llm,2020,44.15422058105469,0.017,0.002,,
2008.07387,regular,pre_llm,2020,42.1729621887207,0.017,0.002,,
2008.12258,regular,pre_llm,2020,44.47235107421875,0.017,0.002,,
2008.09641,regular,pre_llm,2020,53.25482177734375,0.017,0.002,,
2008.0892,regular,pre_llm,2020,51.23434829711914,0.017,0.002,,
2009.00542,regular,pre_llm,2020,53.885555267333984,0.017,0.002,,
2008.09202,regular,pre_llm,2020,54.9111442565918,0.017,0.002,,
2008.10989,regular,pre_llm,2020,45.33270263671875,0.017,0.002,,
2009.01072,regular,pre_llm,2020,40.63976287841797,0.017,0.002,,
2008.09922,regular,pre_llm,2020,31.012964248657227,0.017,0.002,,
2008.10753,regular,pre_llm,2020,52.177574157714844,0.017,0.002,,
2008.12642,regular,pre_llm,2020,32.221580505371094,0.017,0.002,,
2008.11244,regular,pre_llm,2020,41.76054382324219,0.017,0.002,,
2008.02667,regular,pre_llm,2020,37.315608978271484,0.017,0.002,,
2009.14025,regular,pre_llm,2020,25.460662841796875,0.017,0.002,,
2009.14627,regular,pre_llm,2020,39.908447265625,0.017,0.002,,
2009.05783,regular,pre_llm,2020,37.463191986083984,0.017,0.002,,
2009.12656,regular,pre_llm,2020,37.986854553222656,0.017,0.002,,
2009.06365,regular,pre_llm,2020,45.53512954711914,0.017,0.002,,
2010.00382,regular,pre_llm,2020,40.37092208862305,0.017,0.002,,
2009.11705,regular,pre_llm,2020,31.454660415649414,0.017,0.002,,
2009.10312,review,pre_llm,2020,63.0999870300293,0.081,0.01,,
2009.05094,regular,pre_llm,2020,45.35695266723633,0.017,0.002,,
2009.06783,regular,pre_llm,2020,37.63511657714844,0.017,0.002,,
2009.06825,regular,pre_llm,2020,62.268184661865234,0.017,0.002,,
2009.06421,regular,pre_llm,2020,25.337299346923828,0.017,0.002,,
2009.0373,regular,pre_llm,2020,56.61751174926758,0.017,0.002,,
2010.02011,regular,pre_llm,2020,77.25386047363281,0.017,0.002,,
2009.01366,regular,pre_llm,2020,26.568449020385742,0.017,0.002,,
2009.11112,regular,pre_llm,2020,50.962257385253906,0.017,0.002,,
2009.06027,review,pre_llm,2020,39.357303619384766,0.081,0.01,,
2009.11719,regular,pre_llm,2020,60.09830093383789,0.017,0.002,,
2009.02784,regular,pre_llm,2020,50.50778579711914,0.017,0.002,,
2009.12747,regular,pre_llm,2020,60.381412506103516,0.017,0.002,,
2009.01454,regular,pre_llm,2020,42.93126678466797,0.017,0.002,,
2009.0678,regular,pre_llm,2020,26.473312377929688,0.017,0.002,,
2009.12566,regular,pre_llm,2020,59.0623779296875,0.017,0.002,,
2010.15552,regular,pre_llm,2020,109.03973388671875,0.017,0.002,,
2010.16095,regular,pre_llm,2020,47.341670989990234,0.017,0.002,,
2010.11274,regular,pre_llm,2020,47.921146392822266,0.017,0.002,,
2010.15327,regular,pre_llm,2020,40.44703674316406,0.017,0.002,,
2010.13119,review,pre_llm,2020,38.77932357788086,0.081,0.01,,
2010.0747,regular,pre_llm,2020,48.7121696472168,0.017,0.002,,
2010.05719,regular,pre_llm,2020,58.3677978515625,0.017,0.002,,
2010.12142,regular,pre_llm,2020,58.004859924316406,0.017,0.002,,
2010.09847,regular,pre_llm,2020,38.32843780517578,0.017,0.002,,
2010.0841,regular,pre_llm,2020,57.123722076416016,0.017,0.002,,
2010.15382,regular,pre_llm,2020,58.061344146728516,0.017,0.002,,
2010.15638,regular,pre_llm,2020,35.308353424072266,0.017,0.002,,
2010.12048,regular,pre_llm,2020,54.64714050292969,0.017,0.002,,
2010.09429,regular,pre_llm,2020,54.97918701171875,0.017,0.002,,
2010.04804,regular,pre_llm,2020,47.79026794433594,0.017,0.002,,
2010.06266,regular,pre_llm,2020,54.585472106933594,0.017,0.002,,
2010.04661,regular,pre_llm,2020,41.10169982910156,0.017,0.002,,
2010.05901,regular,pre_llm,2020,34.498531341552734,0.017,0.002,,
2010.13363,regular,pre_llm,2020,52.45281219482422,0.017,0.002,,
2010.11271,regular,pre_llm,2020,41.55338668823242,0.017,0.002,,
2010.10403,regular,pre_llm,2020,54.90300369262695,0.017,0.002,,
2010.15457,regular,pre_llm,2020,50.83623123168945,0.017,0.002,,
2010.13369,regular,pre_llm,2020,56.4906005859375,0.017,0.002,,
2010.11421,regular,pre_llm,2020,55.74425506591797,0.017,0.002,,
2010.09094,regular,pre_llm,2020,38.53252029418945,0.017,0.002,,
2010.15283,regular,pre_llm,2020,49.96539306640625,0.017,0.002,,
2010.08516,regular,pre_llm,2020,37.03818893432617,0.017,0.002,,
2010.07871,regular,pre_llm,2020,26.11043357849121,0.017,0.002,,
2010.05771,regular,pre_llm,2020,41.23270797729492,0.017,0.002,,
2010.15456,regular,pre_llm,2020,44.159366607666016,0.017,0.002,,
2010.10046,regular,pre_llm,2020,36.605918884277344,0.017,0.002,,
2010.09633,regular,pre_llm,2020,41.94731521606445,0.017,0.002,,
2010.03728,regular,pre_llm,2020,50.101383209228516,0.017,0.002,,
2010.1349,regular,pre_llm,2020,51.712371826171875,0.017,0.002,,
2010.02966,regular,pre_llm,2020,109.1875,0.017,0.002,,
2010.04104,regular,pre_llm,2020,35.01698684692383,0.017,0.002,,
2010.05026,regular,pre_llm,2020,52.932777404785156,0.017,0.002,,
2010.11821,regular,pre_llm,2020,27.312179565429688,0.017,0.002,,
2010.05049,regular,pre_llm,2020,58.81273651123047,0.017,0.002,,
2010.13929,regular,pre_llm,2020,113.37814331054688,0.017,0.002,,
2010.125,regular,pre_llm,2020,33.78778839111328,0.017,0.002,,
2010.09028,regular,pre_llm,2020,47.7711067199707,0.017,0.002,,
2010.1156,regular,pre_llm,2020,56.40950012207031,0.017,0.002,,
2010.03135,regular,pre_llm,2020,64.21563720703125,0.017,0.002,,
2010.0813,regular,pre_llm,2020,45.91084671020508,0.017,0.002,,
2010.0803,review,pre_llm,2020,53.589393615722656,0.081,0.01,,
2010.14109,regular,pre_llm,2020,44.147987365722656,0.017,0.002,,
2010.09465,regular,pre_llm,2020,51.31109619140625,0.017,0.002,,
2010.10293,regular,pre_llm,2020,31.175235748291016,0.017,0.002,,
2010.0601,review,pre_llm,2020,46.1026611328125,0.081,0.01,,
2010.11265,regular,pre_llm,2020,55.59345245361328,0.017,0.002,,
2010.00903,regular,pre_llm,2020,43.06131362915039,0.017,0.002,,
2010.14149,regular,pre_llm,2020,42.1246452331543,0.017,0.002,,
2010.13132,regular,pre_llm,2020,36.43050003051758,0.017,0.002,,
2010.04147,regular,pre_llm,2020,34.494712829589844,0.017,0.002,,
2010.1357,regular,pre_llm,2020,55.90786361694336,0.017,0.002,,
2010.15745,regular,pre_llm,2020,34.177852630615234,0.017,0.002,,
2010.06479,review,pre_llm,2020,50.4390754699707,0.081,0.01,,
2010.1568,regular,pre_llm,2020,42.723323822021484,0.017,0.002,,
2010.07735,regular,pre_llm,2020,55.929195404052734,0.017,0.002,,
2010.14773,regular,pre_llm,2020,37.79834747314453,0.017,0.002,,
2010.0734,regular,pre_llm,2020,35.683414459228516,0.017,0.002,,
2010.09163,regular,pre_llm,2020,42.59777069091797,0.017,0.002,,
2010.14484,regular,pre_llm,2020,56.98970031738281,0.017,0.002,,
2010.09359,regular,pre_llm,2020,33.93336868286133,0.017,0.002,,
2010.0073,review,pre_llm,2020,29.589590072631836,0.081,0.01,,
2010.15377,regular,pre_llm,2020,37.551231384277344,0.017,0.002,,
2010.09886,regular,pre_llm,2020,58.13117980957031,0.017,0.002,,
2010.0538,regular,pre_llm,2020,87.06614685058594,0.017,0.002,,
2010.09936,regular,pre_llm,2020,41.303531646728516,0.017,0.002,,
2010.04092,regular,pre_llm,2020,45.938804626464844,0.017,0.002,,
2010.14499,regular,pre_llm,2020,38.87794494628906,0.017,0.002,,
2010.07373,regular,pre_llm,2020,23.486330032348633,0.017,0.002,,
2010.12039,regular,pre_llm,2020,36.50718688964844,0.017,0.002,,
2010.12698,regular,pre_llm,2020,54.78351593017578,0.017,0.002,,
2010.11625,regular,pre_llm,2020,38.68459701538086,0.017,0.002,,
2010.05612,regular,pre_llm,2020,32.05129623413086,0.017,0.002,,
2010.14687,regular,pre_llm,2020,50.8582878112793,0.017,0.002,,
2010.07994,review,pre_llm,2020,58.866127014160156,0.081,0.01,,
2010.05056,regular,pre_llm,2020,52.907630920410156,0.017,0.002,,
2010.10426,regular,pre_llm,2020,66.34304809570312,0.017,0.002,,
2010.13735,regular,pre_llm,2020,29.97602653503418,0.017,0.002,,
2010.12953,regular,pre_llm,2020,43.259090423583984,0.017,0.002,,
2010.11568,regular,pre_llm,2020,79.75379943847656,0.017,0.002,,
2010.07565,regular,pre_llm,2020,37.20644760131836,0.017,0.002,,
2010.09621,regular,pre_llm,2020,38.01536178588867,0.017,0.002,,
2010.02056,regular,pre_llm,2020,42.84605026245117,0.017,0.002,,
2010.13233,regular,pre_llm,2020,43.51573181152344,0.017,0.002,,
2010.14978,regular,pre_llm,2020,96.90682220458984,0.017,0.002,,
2010.07393,regular,pre_llm,2020,54.72028350830078,0.017,0.002,,
2010.05878,regular,pre_llm,2020,23.206138610839844,0.017,0.002,,
2010.03082,regular,pre_llm,2020,61.69850158691406,0.017,0.002,,
2010.11635,regular,pre_llm,2020,44.92203903198242,0.017,0.002,,
2010.16248,regular,pre_llm,2020,51.86186981201172,0.017,0.002,,
2010.03658,regular,pre_llm,2020,27.783872604370117,0.017,0.002,,
2010.03661,regular,pre_llm,2020,51.37508010864258,0.017,0.002,,
2010.09577,regular,pre_llm,2020,85.0396957397461,0.017,0.002,,
2010.03172,regular,pre_llm,2020,51.473812103271484,0.017,0.002,,
2010.10341,regular,pre_llm,2020,37.105899810791016,0.017,0.002,,
2010.04408,regular,pre_llm,2020,44.38250732421875,0.017,0.002,,
2010.11365,regular,pre_llm,2020,63.424293518066406,0.017,0.002,,
2010.09494,regular,pre_llm,2020,66.1958236694336,0.017,0.002,,
2010.1067,regular,pre_llm,2020,60.11088180541992,0.017,0.002,,
2010.05142,regular,pre_llm,2020,50.535945892333984,0.017,0.002,,
2010.12785,regular,pre_llm,2020,48.98822021484375,0.017,0.002,,
2010.12055,regular,pre_llm,2020,81.33936309814453,0.017,0.002,,
2010.14111,regular,pre_llm,2020,79.70072174072266,0.017,0.002,,
2010.16011,regular,pre_llm,2020,33.48067855834961,0.017,0.002,,
2010.12135,regular,pre_llm,2020,55.09815216064453,0.017,0.002,,
2010.05625,regular,pre_llm,2020,58.03761672973633,0.017,0.002,,
2010.07426,review,pre_llm,2020,28.820663452148438,0.081,0.01,,
2010.15028,regular,pre_llm,2020,50.1012077331543,0.017,0.002,,
2010.12152,regular,pre_llm,2020,45.35655212402344,0.017,0.002,,
2010.09177,regular,pre_llm,2020,26.84786033630371,0.017,0.002,,
2010.10054,regular,pre_llm,2020,72.03994750976562,0.017,0.002,,
2010.09351,regular,pre_llm,2020,51.970462799072266,0.017,0.002,,
2010.04205,regular,pre_llm,2020,48.82917785644531,0.017,0.002,,
2010.15434,regular,pre_llm,2020,28.226646423339844,0.017,0.002,,
2010.05788,regular,pre_llm,2020,28.675390243530273,0.017,0.002,,
2010.14051,regular,pre_llm,2020,31.9168643951416,0.017,0.002,,
2010.05315,regular,pre_llm,2020,40.63967514038086,0.017,0.002,,
2010.13611,regular,pre_llm,2020,49.89104461669922,0.017,0.002,,
2010.13209,regular,pre_llm,2020,43.440879821777344,0.017,0.002,,
2010.06498,regular,pre_llm,2020,39.62885665893555,0.017,0.002,,
2010.13476,regular,pre_llm,2020,31.15096092224121,0.017,0.002,,
2010.11544,regular,pre_llm,2020,31.60856056213379,0.017,0.002,,
2010.1182,regular,pre_llm,2020,51.51266860961914,0.017,0.002,,
2010.13297,regular,pre_llm,2020,32.16503143310547,0.017,0.002,,
2010.0272,regular,pre_llm,2020,52.81510925292969,0.017,0.002,,
2010.07824,regular,pre_llm,2020,43.80907440185547,0.017,0.002,,
2010.16269,regular,pre_llm,2020,62.21310043334961,0.017,0.002,,
2010.02364,regular,pre_llm,2020,35.68649673461914,0.017,0.002,,
2010.09553,review,pre_llm,2020,42.10442352294922,0.081,0.01,,
2010.02577,regular,pre_llm,2020,34.09157943725586,0.017,0.002,,
2010.12609,regular,pre_llm,2020,40.52860641479492,0.017,0.002,,
2010.09119,review,pre_llm,2020,64.83653259277344,0.081,0.01,,
2010.15415,regular,pre_llm,2020,64.41049194335938,0.017,0.002,,
2010.0943,regular,pre_llm,2020,42.69744873046875,0.017,0.002,,
2010.06142,regular,pre_llm,2020,95.73683166503906,0.017,0.002,,
2010.14945,regular,pre_llm,2020,37.021995544433594,0.017,0.002,,
2010.14946,review,pre_llm,2020,31.643587112426758,0.081,0.01,,
2010.07611,regular,pre_llm,2020,49.396400451660156,0.017,0.002,,
2010.05888,regular,pre_llm,2020,51.029666900634766,0.017,0.002,,
2010.12621,regular,pre_llm,2020,33.32309341430664,0.017,0.002,,
2010.06487,regular,pre_llm,2020,47.33793640136719,0.017,0.002,,
2010.15914,regular,pre_llm,2020,47.27223587036133,0.017,0.002,,
2010.11787,regular,pre_llm,2020,37.02324295043945,0.017,0.002,,
2010.06537,regular,pre_llm,2020,42.005088806152344,0.017,0.002,,
2010.08153,regular,pre_llm,2020,48.57039260864258,0.017,0.002,,
2010.05852,regular,pre_llm,2020,44.587501525878906,0.017,0.002,,
2010.04209,regular,pre_llm,2020,36.41520690917969,0.017,0.002,,
2010.13903,regular,pre_llm,2020,30.410213470458984,0.017,0.002,,
2010.05673,regular,pre_llm,2020,36.254310607910156,0.017,0.002,,
2010.03948,regular,pre_llm,2020,39.434532165527344,0.017,0.002,,
2010.14778,regular,pre_llm,2020,33.107627868652344,0.017,0.002,,
2010.08161,review,pre_llm,2020,39.40203094482422,0.081,0.01,,
2010.07587,regular,pre_llm,2020,24.907791137695312,0.017,0.002,,
2010.05754,regular,pre_llm,2020,39.9156494140625,0.017,0.002,,
2010.12754,regular,pre_llm,2020,54.7958984375,0.017,0.002,,
2010.10623,regular,pre_llm,2020,31.056989669799805,0.017,0.002,,
2010.0791,regular,pre_llm,2020,33.247703552246094,0.017,0.002,,
2010.05842,regular,pre_llm,2020,44.644710540771484,0.017,0.002,,
2010.02275,regular,pre_llm,2020,28.432172775268555,0.017,0.002,,
2010.07573,regular,pre_llm,2020,26.637907028198242,0.017,0.002,,
2010.12007,regular,pre_llm,2020,36.370521545410156,0.017,0.002,,
2010.07856,regular,pre_llm,2020,48.240318298339844,0.017,0.002,,
2010.1005,regular,pre_llm,2020,41.134971618652344,0.017,0.002,,
2010.15421,regular,pre_llm,2020,27.714908599853516,0.017,0.002,,
2010.14907,regular,pre_llm,2020,40.680633544921875,0.017,0.002,,
2010.03039,regular,pre_llm,2020,54.97187042236328,0.017,0.002,,
2010.08015,regular,pre_llm,2020,29.695003509521484,0.017,0.002,,
2010.07873,regular,pre_llm,2020,57.271244049072266,0.017,0.002,,
2010.12344,regular,pre_llm,2020,53.692420959472656,0.017,0.002,,
2010.13303,regular,pre_llm,2020,40.306190490722656,0.017,0.002,,
2010.12783,regular,pre_llm,2020,39.16325378417969,0.017,0.002,,
2010.15234,regular,pre_llm,2020,45.70181655883789,0.017,0.002,,
2010.13261,regular,pre_llm,2020,64.27982330322266,0.017,0.002,,
2010.149,regular,pre_llm,2020,67.62939453125,0.017,0.002,,
2010.08861,review,pre_llm,2020,26.856311798095703,0.081,0.01,,
2010.08765,regular,pre_llm,2020,36.58104705810547,0.017,0.002,,
2010.16245,regular,pre_llm,2020,31.8005428314209,0.017,0.002,,
2010.15237,regular,pre_llm,2020,65.51740264892578,0.017,0.002,,
2010.14957,regular,pre_llm,2020,44.62873840332031,0.017,0.002,,
2010.07489,regular,pre_llm,2020,43.83732604980469,0.017,0.002,,
2010.01746,review,pre_llm,2020,35.94356918334961,0.081,0.01,,
2010.15921,regular,pre_llm,2020,57.78905487060547,0.017,0.002,,
2010.04542,regular,pre_llm,2020,52.241092681884766,0.017,0.002,,
2010.05696,regular,pre_llm,2020,36.063358306884766,0.017,0.002,,
2010.13747,regular,pre_llm,2020,33.5888671875,0.017,0.002,,
2010.02183,regular,pre_llm,2020,75.75707244873047,0.017,0.002,,
2010.05454,regular,pre_llm,2020,34.927223205566406,0.017,0.002,,
2010.09574,regular,pre_llm,2020,88.50950622558594,0.017,0.002,,
2010.03095,regular,pre_llm,2020,92.23478698730469,0.017,0.002,,
2010.02811,regular,pre_llm,2020,27.849384307861328,0.017,0.002,,
2010.04081,regular,pre_llm,2020,36.945899963378906,0.017,0.002,,
2010.06178,regular,pre_llm,2020,43.97256851196289,0.017,0.002,,
2010.0893,regular,pre_llm,2020,38.007484436035156,0.017,0.002,,
2010.07374,regular,pre_llm,2020,38.55540466308594,0.017,0.002,,
2010.03958,regular,pre_llm,2020,34.784873962402344,0.017,0.002,,
2010.08655,regular,pre_llm,2020,32.26288604736328,0.017,0.002,,
2010.11267,regular,pre_llm,2020,64.77133178710938,0.017,0.002,,
2010.06558,regular,pre_llm,2020,68.8593978881836,0.017,0.002,,
2010.05834,regular,pre_llm,2020,57.182342529296875,0.017,0.002,,
2010.07778,regular,pre_llm,2020,34.35096740722656,0.017,0.002,,
2010.1575,regular,pre_llm,2020,67.19790649414062,0.017,0.002,,
2010.09323,regular,pre_llm,2020,33.177398681640625,0.017,0.002,,
2010.03206,regular,pre_llm,2020,132.59475708007812,0.017,0.002,,
2010.08605,regular,pre_llm,2020,37.30360794067383,0.017,0.002,,
2010.14159,regular,pre_llm,2020,50.3474235534668,0.017,0.002,,
2010.11389,regular,pre_llm,2020,48.96979522705078,0.017,0.002,,
2010.11272,regular,pre_llm,2020,52.46710968017578,0.017,0.002,,
2010.12188,regular,pre_llm,2020,52.89321517944336,0.017,0.002,,
2010.16103,regular,pre_llm,2020,29.630271911621094,0.017,0.002,,
2010.05473,regular,pre_llm,2020,39.153099060058594,0.017,0.002,,
2010.05449,regular,pre_llm,2020,29.503969192504883,0.017,0.002,,
2010.11354,regular,pre_llm,2020,40.1723747253418,0.017,0.002,,
2010.13631,regular,pre_llm,2020,35.591209411621094,0.017,0.002,,
2010.05404,regular,pre_llm,2020,35.24988555908203,0.017,0.002,,
2010.00732,regular,pre_llm,2020,25.33637046813965,0.017,0.002,,
2010.09467,regular,pre_llm,2020,59.391448974609375,0.017,0.002,,
2010.10284,regular,pre_llm,2020,35.00816345214844,0.017,0.002,,
2010.07803,regular,pre_llm,2020,26.943401336669922,0.017,0.002,,
2010.14816,regular,pre_llm,2020,140.1039581298828,0.017,0.002,,
2010.1166,regular,pre_llm,2020,55.31047821044922,0.017,0.002,,
2010.06531,regular,pre_llm,2020,31.202898025512695,0.017,0.002,,
2010.12157,regular,pre_llm,2020,40.66645431518555,0.017,0.002,,
2010.12181,regular,pre_llm,2020,44.52587890625,0.017,0.002,,
2010.11876,regular,pre_llm,2020,40.69688415527344,0.017,0.002,,
2010.03691,regular,pre_llm,2020,47.489864349365234,0.017,0.002,,
2010.03207,review,pre_llm,2020,64.3683090209961,0.081,0.01,,
2010.06525,regular,pre_llm,2020,47.490779876708984,0.017,0.002,,
2010.13116,regular,pre_llm,2020,33.258548736572266,0.017,0.002,,
2012.0961,regular,pre_llm,2020,34.11949157714844,0.017,0.002,,
2010.11545,regular,pre_llm,2020,39.28546142578125,0.017,0.002,,
2010.15533,regular,pre_llm,2020,71.87271118164062,0.017,0.002,,
2010.0487,regular,pre_llm,2020,45.81127166748047,0.017,0.002,,
2010.04893,regular,pre_llm,2020,32.30443572998047,0.017,0.002,,
2010.11598,regular,pre_llm,2020,40.59908676147461,0.017,0.002,,
2010.05371,regular,pre_llm,2020,73.21109008789062,0.017,0.002,,
2010.0442,regular,pre_llm,2020,56.1485481262207,0.017,0.002,,
2010.02916,regular,pre_llm,2020,62.60078811645508,0.017,0.002,,
2010.07684,regular,pre_llm,2020,51.86686706542969,0.017,0.002,,
2010.10202,regular,pre_llm,2020,38.90651321411133,0.017,0.002,,
2010.13829,regular,pre_llm,2020,48.17164611816406,0.017,0.002,,
2010.13663,regular,pre_llm,2020,107.69788360595703,0.017,0.002,,
2010.09193,regular,pre_llm,2020,32.397010803222656,0.017,0.002,,
2010.12186,review,pre_llm,2020,35.6959342956543,0.081,0.01,,
2011.04583,regular,pre_llm,2020,43.137454986572266,0.017,0.002,,
2011.05301,regular,pre_llm,2020,56.25327682495117,0.017,0.002,,
2011.07267,regular,pre_llm,2020,41.835391998291016,0.017,0.002,,
2011.02738,regular,pre_llm,2020,40.97702407836914,0.017,0.002,,
2011.12598,review,pre_llm,2020,36.076663970947266,0.081,0.01,,
2011.11904,regular,pre_llm,2020,46.5555534362793,0.017,0.002,,
2011.05716,regular,pre_llm,2020,73.1737060546875,0.017,0.002,,
2011.08704,regular,pre_llm,2020,40.58637237548828,0.017,0.002,,
2011.06006,regular,pre_llm,2020,44.8942985534668,0.017,0.002,,
2011.14381,regular,pre_llm,2020,42.435096740722656,0.017,0.002,,
2011.01568,regular,pre_llm,2020,52.993831634521484,0.017,0.002,,
2011.00573,regular,pre_llm,2020,36.13652420043945,0.017,0.002,,
2011.15122,regular,pre_llm,2020,23.67776107788086,0.017,0.002,,
2011.11631,regular,pre_llm,2020,50.5887451171875,0.017,0.002,,
2011.11001,regular,pre_llm,2020,48.17261505126953,0.017,0.002,,
2011.02141,regular,pre_llm,2020,45.189735412597656,0.017,0.002,,
2011.14992,regular,pre_llm,2020,34.669822692871094,0.017,0.002,,
2011.09926,review,pre_llm,2020,36.48426055908203,0.081,0.01,,
2011.04272,regular,pre_llm,2020,39.2703971862793,0.017,0.002,,
2011.09645,regular,pre_llm,2020,40.106956481933594,0.017,0.002,,
2012.09613,regular,pre_llm,2020,33.94923782348633,0.017,0.002,,
2012.01931,regular,pre_llm,2020,60.776981353759766,0.017,0.002,,
2011.06296,regular,pre_llm,2020,40.29585266113281,0.017,0.002,,
2011.01456,regular,pre_llm,2020,44.11600112915039,0.017,0.002,,
2011.04749,regular,pre_llm,2020,51.10187530517578,0.017,0.002,,
2011.06738,regular,pre_llm,2020,35.00535202026367,0.017,0.002,,
2011.05489,regular,pre_llm,2020,40.80628204345703,0.017,0.002,,
2011.02876,regular,pre_llm,2020,40.86919403076172,0.017,0.002,,
2011.0845,regular,pre_llm,2020,42.708595275878906,0.017,0.002,,
2011.10015,regular,pre_llm,2020,52.61164855957031,0.017,0.002,,
2011.05816,review,pre_llm,2020,79.42655181884766,0.081,0.01,,
2011.11538,regular,pre_llm,2020,40.979183197021484,0.017,0.002,,
2011.1201,regular,pre_llm,2020,30.207395553588867,0.017,0.002,,
2011.09905,regular,pre_llm,2020,69.80204010009766,0.017,0.002,,
2011.14966,regular,pre_llm,2020,60.984458923339844,0.017,0.002,,
2011.12538,regular,pre_llm,2020,45.64487838745117,0.017,0.002,,
2011.10435,regular,pre_llm,2020,69.91999053955078,0.017,0.002,,
2012.00083,regular,pre_llm,2020,59.216548919677734,0.017,0.002,,
2011.12208,regular,pre_llm,2020,32.7043571472168,0.017,0.002,,
2011.02526,regular,pre_llm,2020,42.32612228393555,0.017,0.002,,
2011.02817,regular,pre_llm,2020,47.83130645751953,0.017,0.002,,
2011.14359,regular,pre_llm,2020,44.68313980102539,0.017,0.002,,
2011.02664,regular,pre_llm,2020,32.631717681884766,0.017,0.002,,
2011.02592,regular,pre_llm,2020,34.6989860534668,0.017,0.002,,
2011.13042,regular,pre_llm,2020,65.95703125,0.017,0.002,,
2011.02842,regular,pre_llm,2020,43.091407775878906,0.017,0.002,,
2011.05369,regular,pre_llm,2020,35.35645294189453,0.017,0.002,,
2011.13577,review,pre_llm,2020,31.3372745513916,0.081,0.01,,
