arxiv_id,paper_type,period,year,month,pangram_prediction
2001.04134,regular,pre_llm,2020,1,"{'ai_likelihood': 9.934107462565105e-07, 'text': 'NimbRo Logistics -- Project KittingBot\n\n  Recovering the pose of an object from mere point clouds is often hindered by\nthe lack of the information that they provide. In this lab, we address this\nproblem by proposing a method that exploits the symmetry of objects as well as\nusing pictures taken from a static camera of the same scene. We apply this\napproach to detects nuts in a table top scene that includes screws, nuts,\nwashers and several placeholders for grasp planning.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.0955,regular,pre_llm,2020,1,"{'ai_likelihood': 1.7550256517198352e-06, 'text': 'Experimental Evaluation of Human Motion Prediction: Toward Safe and\n  Efficient Human Robot Collaboration\n\n  Human motion prediction is non-trivial in modern industrial settings.\nAccurate prediction of human motion can not only improve efficiency in human\nrobot collaboration, but also enhance human safety in close proximity to\nrobots. Among existing prediction models, the parameterization and\nidentification methods of those models vary. It remains unclear what is the\nnecessary parameterization of a prediction model, whether online adaptation of\nthe model is necessary, and whether prediction can help improve safety and\nefficiency during human robot collaboration. These problems result from the\ndifficulty to quantitatively evaluate various prediction models in a\nclosed-loop fashion in real human-robot interaction settings. This paper\ndevelops a method to evaluate the closed-loop performance of different\nprediction models. In particular, we compare models with different\nparameterizations and models with or without online parameter adaptation.\nExtensive experiments were conducted on a human robot collaboration platform.\nThe experimental results demonstrated that human motion prediction\nsignificantly enhanced the collaboration efficiency and human safety. Adaptable\nprediction models that were parameterized by neural networks achieved the best\nperformance.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.09242,regular,pre_llm,2020,1,"{'ai_likelihood': 5.629327562120226e-07, 'text': 'Multi-Fingered Grasp Planning via Inference in Deep Neural Networks\n\n  We propose a novel approach to multi-fingered grasp planning leveraging\nlearned deep neural network models. We train a voxel-based 3D convolutional\nneural network to predict grasp success probability as a function of both\nvisual information of an object and grasp configuration. We can then formulate\ngrasp planning as inferring the grasp configuration which maximizes the\nprobability of grasp success. In addition, we learn a prior over grasp\nconfigurations as a mixture density network conditioned on our voxel-based\nobject representation.\n  We show that this object conditional prior improves grasp inference when used\nwith the learned grasp success prediction network when compared to a learned,\nobject-agnostic prior, or an uninformed uniform prior. Our work is the first to\ndirectly plan high quality multi-fingered grasps in configuration space using a\ndeep neural network without the need of an external planner. We validate our\ninference method performing multi-finger grasping on a physical robot. Our\nexperimental results show that our planning method outperforms existing grasp\nplanning methods for neural networks.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.0862,regular,pre_llm,2020,1,"{'ai_likelihood': 3.642506069607205e-07, 'text': 'Trajectory Planning for Connected and Automated Vehicles: Cruising, Lane\n  Changing, and Platooning\n\n  Autonomy and connectivity are considered among the most promising\ntechnologies to improve safety, mobility, fuel and time consumption in\ntransportation systems. Some of the fuel efficiency benefits of connected and\nautomated vehicles (CAVs) can be realized through platooning. A platoon is a\nvirtual train of CAVs that travel together following the platoon head, with\nsmall gaps between them. Vehicles may also reduce travel time by lane changing.\nIn this paper, we devise an optimal control-based trajectory planning model\nthat can provide safe and efficient trajectories for the subject vehicle and\ncan incorporate platooning and lane changing. We embed this trajectory planning\nmodel in a simulation framework to quantify its efficiency benefits as it\nrelates to fuel consumption and travel time, in a dynamic traffic stream.\nFurthermore, we perform extensive numerical experiments to investigate whether,\nand the circumstances under which, the vehicles in upstream of the subject\nvehicle may also experience second-hand fuel efficiency benefits.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.04637,review,pre_llm,2020,1,"{'ai_likelihood': 1.986821492513021e-07, 'text': ""Companion Unmanned Aerial Vehicles: A Survey\n\n  Recent technological advancements in small-scale unmanned aerial vehicles\n(UAVs) have led to the development of companion UAVs. Similar to conventional\ncompanion robots, companion UAVs have the potential to assist us in our daily\nlives and to help alleviating social loneliness issue. In contrast to ground\ncompanion robots, companion UAVs have the capability to fly and possess unique\ninteraction characteristics. Our goals in this work are to have a bird's-eye\nview of the companion UAV works and to identify lessons learned and guidelines\nfor the design of companion UAVs. We tackle two major challenges towards these\ngoals, where we first use a coordinated way to gather top-quality human-drone\ninteraction (HDI) papers from three sources, and then propose to use a\nperceptual map of UAVs to summarize current research efforts in HDI. While\nbeing simple, the proposed perceptual map can cover the efforts have been made\nto realize companion UAVs in a comprehensive manner and lead our discussion\ncoherently. We also discuss patterns we noticed in the literature and some\nlessons learned throughout the review. In addition, we recommend several areas\nthat are worth exploring and suggest a few guidelines to enhance HDI researches\nwith companion UAVs.\n"", 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.00411,regular,pre_llm,2020,1,"{'ai_likelihood': 2.284844716389974e-06, 'text': 'Recent Advances in Human-Robot Collaboration Towards Joint Action\n\n  Robots existed as separate entities till now, but the horizons of a symbiotic\nhuman-robot partnership are impending. Despite all the recent technical\nadvances in terms of hardware, robots are still not endowed with desirable\nrelational skills that ensure a social component in their existence. This\narticle draws from our experience as roboticists in Human-Robot Collaboration\n(HRC) with humanoid robots and presents some of the recent advances made\ntowards realizing intuitive robot behaviors and partner-aware control involving\nphysical interactions.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.06156,regular,pre_llm,2020,1,"{'ai_likelihood': 4.967053731282552e-07, 'text': ""A Reliable Gravity Compensation Control Strategy for dVRK Robotic Arms\n  With Nonlinear Disturbance Forces\n\n  External disturbance forces caused by nonlinear springy electrical cables in\nthe Master Tool Manipulator (MTM) of the da Vinci Research Kit (dVRK) limits\nthe usage of the existing gravity compensation methods. Significant motion\ndrifts at the MTM tip are often observed when the MTM is located far from its\nidentification trajectory, preventing the usage of these methods for the entire\nworkspace reliably. In this paper, we propose a general and systematic\nframework to address the problems of the gravity compensation for the MTM of\nthe dVRK. Particularly, high order polynomial models were used to capture the\nhighly nonlinear disturbance forces and integrated with the Multi-step Least\nSquare Estimation (MLSE) framework. This method allows us to identify the\nparameters of both the gravitational and disturbance forces for each link\nsequentially, preventing residual error passing among the links of the MTM with\nuneven mass distribution. A corresponding gravity compensation controller was\ndeveloped to compensate the gravitational and disturbance forces. The method\nwas validated with extensive experiments in the majority of the manipulator's\nworkspace, showing significant performance enhancements over existing methods.\nFinally, a deliverable software package in MATLAB and C++ was integrated with\ndVRK and published in the dVRK community for open-source research and\ndevelopment.\n"", 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.05279,regular,pre_llm,2020,1,"{'ai_likelihood': 4.967053731282552e-07, 'text': 'DGCM-Net: Dense Geometrical Correspondence Matching Network for\n  Incremental Experience-based Robotic Grasping\n\n  This article presents a method for grasping novel objects by learning from\nexperience. Successful attempts are remembered and then used to guide future\ngrasps such that more reliable grasping is achieved over time. To generalise\nthe learned experience to unseen objects, we introduce the dense geometric\ncorrespondence matching network (DGCM-Net). This applies metric learning to\nencode objects with similar geometry nearby in feature space. Retrieving\nrelevant experience for an unseen object is thus a nearest neighbour search\nwith the encoded feature maps. DGCM-Net also reconstructs 3D-3D correspondences\nusing the view-dependent normalised object coordinate space to transform grasp\nconfigurations from retrieved samples to unseen objects. In comparison to\nbaseline methods, our approach achieves an equivalent grasp success rate.\nHowever, the baselines are significantly improved when fusing the knowledge\nfrom experience with their grasp proposal strategy. Offline experiments with a\ngrasping dataset highlight the capability to generalise within and between\nobject classes as well as to improve success rate over time from increasing\nexperience. Lastly, by learning task-relevant grasps, our approach can\nprioritise grasps that enable the functional use of objects.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.11159,regular,pre_llm,2020,1,"{'ai_likelihood': 6.291601392957899e-07, 'text': 'Universally Safe Swerve Manoeuvres for Autonomous Driving\n\n  This paper characterizes safe following distances for on-road driving when\nvehicles can avoid collisions by either braking or by swerving into an adjacent\nlane. In particular, we focus on safety as defined in the\nResponsibility-Sensitive Safety (RSS) framework. We extend RSS by introducing\nswerve manoeuvres as a valid response in addition to the already present brake\nmanoeuvre. These swerve manoeuvres use the more realistic kinematic bicycle\nmodel rather than the double integrator model of RSS. When vehicles are able to\nswerve and brake, it is shown that their required safe following distance at\nhigher speeds is less than that required through braking alone. In addition,\nwhen all vehicles follow this new distance, they are provably safe. The use of\nthe kinematic bicycle model is then validated by comparing these swerve\nmanoeuvres to that of a dynamic single-track model.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2001.11196,regular,pre_llm,2020,1,"{'ai_likelihood': 2.980232238769531e-07, 'text': 'Model-free vision-based shaping of deformable plastic materials\n\n  We address the problem of shaping deformable plastic materials using\nnon-prehensile actions. Shaping plastic objects is challenging, since they are\ndifficult to model and to track visually. We study this problem, by using\nkinetic sand, a plastic toy material which mimics the physical properties of\nwet sand. Inspired by a pilot study where humans shape kinetic sand, we define\ntwo types of actions: \\textit{pushing} the material from the sides and\n\\textit{tapping} from above. The chosen actions are executed with a robotic arm\nusing image-based visual servoing. From the current and desired view of the\nmaterial, we define states based on visual features such as the outer contour\nshape and the pixel luminosity values. These are mapped to actions, which are\nrepeated iteratively to reduce the image error until convergence is reached.\nFor pushing, we propose three methods for mapping the visual state to an\naction. These include heuristic methods and a neural network, trained from\nhuman actions. We show that it is possible to obtain simple shapes with the\nkinetic sand, without explicitly modeling the material. Our approach is limited\nin the types of shapes it can achieve. A richer set of action types and\nmulti-step reasoning is needed to achieve more sophisticated shapes.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
2002.02538,regular,pre_llm,2020,2,"{'ai_likelihood': 7.616149054633247e-07, 'text': 'Sim2Real2Sim: Bridging the Gap Between Simulation and Real-World in\n  Flexible Object Manipulation\n\n  This paper addresses a new strategy called Simulation-to-Real-to-Simulation\n(Sim2Real2Sim) to bridge the gap between simulation and real-world, and\nautomate a flexible object manipulation task. This strategy consists of three\nsteps: (1) using the rough environment with the estimated models to develop the\nmethods to complete the manipulation task in the simulation; (2) applying the\nmethods from simulation to real-world and comparing their performance; (3)\nupdating the models and methods in simulation based on the differences between\nthe real world and the simulation. The Plug Task from the 2015 DARPA Robotics\nChallenge Finals is chosen to evaluate our Sim2Real2Sim strategy. A new\nidentification approach for building the model of the linear flexible objects\nis derived from real-world to simulation. The automation of the DRC plug task\nin both simulation and real-world proves the success of the Sim2Real2Sim\nstrategy. Numerical experiments are implemented to validate the simulated\nmodel.\n', 'prediction': 'Unlikely AI', 'llm_prediction': {'GPT35': 0.0, 'GPT4': 0.0, 'CLAUDE': 0.0, 'GOOGLE': 0.0, 'OPENAI_O_SERIES': 0.0, 'DEEPSEEK': 0.0, 'GROK': 0.0, 'NOVA': 0.0, 'OTHER': 0.0, 'HUMAN': 0.0}}"
