arxiv_id,paper_type,period,year,perplexity,alpha_estimate,alpha_ci_half_width,year_alpha_estimate,year_alpha_ci_half_width
2002.10757,regular,pre_llm,2020,71.72312927246094,0.011,0.001,,
2002.09673,regular,pre_llm,2020,85.43450927734375,0.011,0.001,,
2002.00171,regular,pre_llm,2020,32.573421478271484,0.011,0.001,,
2002.10546,regular,pre_llm,2020,64.14744567871094,0.011,0.001,,
2002.10101,regular,pre_llm,2020,33.93878936767578,0.011,0.001,,
2002.07339,regular,pre_llm,2020,44.585304260253906,0.011,0.001,,
2002.0335,regular,pre_llm,2020,57.492244720458984,0.011,0.001,,
2002.09581,regular,pre_llm,2020,44.030181884765625,0.011,0.001,,
2002.03067,regular,pre_llm,2020,49.293495178222656,0.011,0.001,,
2002.07306,regular,pre_llm,2020,40.310142517089844,0.011,0.001,,
2002.10361,regular,pre_llm,2020,68.7723388671875,0.011,0.001,,
2002.00175,regular,pre_llm,2020,48.892948150634766,0.011,0.001,,
2002.01415,regular,pre_llm,2020,56.47115707397461,0.011,0.001,,
2002.06823,regular,pre_llm,2020,33.49123001098633,0.011,0.001,,
2002.09685,regular,pre_llm,2020,70.22187042236328,0.011,0.001,,
2002.05902,regular,pre_llm,2020,47.22002410888672,0.011,0.001,,
2003.00104,regular,pre_llm,2020,34.92988586425781,0.011,0.001,,
2002.11023,regular,pre_llm,2020,25.139896392822266,0.011,0.001,,
2002.0751,regular,pre_llm,2020,64.31893920898438,0.011,0.001,,
2003.08925,regular,pre_llm,2020,44.314483642578125,0.011,0.001,,
2003.12754,regular,pre_llm,2020,31.04816436767578,0.011,0.001,,
2003.12298,regular,pre_llm,2020,41.04563522338867,0.011,0.001,,
2003.11529,review,pre_llm,2020,52.74565124511719,0.066,0.009,,
2003.03131,regular,pre_llm,2020,57.8516960144043,0.011,0.001,,
2003.11963,regular,pre_llm,2020,35.99348831176758,0.011,0.001,,
2003.04807,regular,pre_llm,2020,64.61404418945312,0.011,0.001,,
2003.06634,regular,pre_llm,2020,36.768577575683594,0.011,0.001,,
2003.11521,regular,pre_llm,2020,55.740028381347656,0.011,0.001,,
2003.10816,regular,pre_llm,2020,40.04872512817383,0.011,0.001,,
2003.0619,regular,pre_llm,2020,54.022579193115234,0.011,0.001,,
2003.07456,regular,pre_llm,2020,54.6655387878418,0.011,0.001,,
2003.08489,regular,pre_llm,2020,37.781524658203125,0.011,0.001,,
2003.07459,regular,pre_llm,2020,42.007686614990234,0.011,0.001,,
2003.02249,regular,pre_llm,2020,70.12342834472656,0.011,0.001,,
2003.03654,regular,pre_llm,2020,63.652706146240234,0.011,0.001,,
2003.03484,regular,pre_llm,2020,87.02326965332031,0.011,0.001,,
2003.01472,regular,pre_llm,2020,53.94410705566406,0.011,0.001,,
2003.05443,regular,pre_llm,2020,53.58260726928711,0.011,0.001,,
2003.00674,regular,pre_llm,2020,67.50081634521484,0.011,0.001,,
2003.09606,regular,pre_llm,2020,55.80712890625,0.011,0.001,,
2003.09029,regular,pre_llm,2020,57.31547546386719,0.011,0.001,,
2003.03507,regular,pre_llm,2020,42.56390380859375,0.011,0.001,,
2003.12932,regular,pre_llm,2020,38.22968673706055,0.011,0.001,,
2003.13325,regular,pre_llm,2020,63.61317443847656,0.011,0.001,,
2003.00576,regular,pre_llm,2020,39.42836380004883,0.011,0.001,,
2003.0168,regular,pre_llm,2020,76.61331176757812,0.011,0.001,,
2003.11545,regular,pre_llm,2020,50.70515060424805,0.011,0.001,,
2003.10564,other,pre_llm,2020,80.47058868408203,0.038,0.038,,
2003.01371,regular,pre_llm,2020,42.57522201538086,0.011,0.001,,
2003.12738,regular,pre_llm,2020,46.77546691894531,0.011,0.001,,
2003.13205,regular,pre_llm,2020,31.552135467529297,0.011,0.001,,
2003.01305,regular,pre_llm,2020,35.43111801147461,0.011,0.001,,
2003.05259,regular,pre_llm,2020,49.43998336791992,0.011,0.001,,
2004.00033,regular,pre_llm,2020,39.363224029541016,0.011,0.001,,
2003.08385,regular,pre_llm,2020,55.85856628417969,0.011,0.001,,
2003.03556,review,pre_llm,2020,30.123910903930664,0.066,0.009,,
2003.04032,regular,pre_llm,2020,78.31754302978516,0.011,0.001,,
2003.07723,regular,pre_llm,2020,67.29329681396484,0.011,0.001,,
2003.03444,regular,pre_llm,2020,53.543670654296875,0.011,0.001,,
2004.13842,regular,pre_llm,2020,51.44976806640625,0.011,0.001,,
2003.02349,regular,pre_llm,2020,61.30783462524414,0.011,0.001,,
2003.09288,regular,pre_llm,2020,38.7525749206543,0.011,0.001,,
2003.1245,regular,pre_llm,2020,64.76428985595703,0.011,0.001,,
2003.07568,regular,pre_llm,2020,26.3951416015625,0.011,0.001,,
2003.13342,regular,pre_llm,2020,78.9889144897461,0.011,0.001,,
2003.09586,regular,pre_llm,2020,46.307350158691406,0.011,0.001,,
2003.06651,regular,pre_llm,2020,38.84368133544922,0.011,0.001,,
2003.03106,regular,pre_llm,2020,40.232398986816406,0.011,0.001,,
2003.02126,regular,pre_llm,2020,44.4445915222168,0.011,0.001,,
2003.08612,regular,pre_llm,2020,76.16529083251953,0.011,0.001,,
2003.07428,regular,pre_llm,2020,30.010053634643555,0.011,0.001,,
2003.06044,regular,pre_llm,2020,76.61112213134766,0.011,0.001,,
2003.07082,regular,pre_llm,2020,55.48767852783203,0.011,0.001,,
2004.00139,regular,pre_llm,2020,44.4401969909668,0.011,0.001,,
2003.11528,regular,pre_llm,2020,47.37545394897461,0.011,0.001,,
2003.13785,regular,pre_llm,2020,65.4318618774414,0.011,0.001,,
2003.06094,regular,pre_llm,2020,67.3294448852539,0.011,0.001,,
2003.01018,regular,pre_llm,2020,69.24955749511719,0.011,0.001,,
2003.13032,regular,pre_llm,2020,71.29537200927734,0.011,0.001,,
2003.04993,regular,pre_llm,2020,42.51219177246094,0.011,0.001,,
2003.13551,review,pre_llm,2020,35.348201751708984,0.066,0.009,,
2003.01355,regular,pre_llm,2020,47.53063201904297,0.011,0.001,,
2003.07507,regular,pre_llm,2020,32.55899429321289,0.011,0.001,,
2004.0005,regular,pre_llm,2020,32.4097900390625,0.011,0.001,,
2003.09166,regular,pre_llm,2020,41.93707275390625,0.011,0.001,,
2003.02931,review,pre_llm,2020,70.85012817382812,0.066,0.009,,
2003.07634,regular,pre_llm,2020,73.28216552734375,0.011,0.001,,
2003.13352,regular,pre_llm,2020,50.178897857666016,0.011,0.001,,
2003.08529,regular,pre_llm,2020,43.96577453613281,0.011,0.001,,
2003.06209,review,pre_llm,2020,64.35670471191406,0.066,0.009,,
2003.03728,regular,pre_llm,2020,71.04569244384766,0.011,0.001,,
2004.00089,regular,pre_llm,2020,39.0583610534668,0.011,0.001,,
2003.11523,regular,pre_llm,2020,101.54940032958984,0.011,0.001,,
2003.10254,regular,pre_llm,2020,40.67178726196289,0.011,0.001,,
2003.0202,regular,pre_llm,2020,52.46752166748047,0.011,0.001,,
2003.02356,regular,pre_llm,2020,76.60151672363281,0.011,0.001,,
2003.10555,regular,pre_llm,2020,52.51365280151367,0.011,0.001,,
2003.06381,regular,pre_llm,2020,82.96504211425781,0.011,0.001,,
2003.14282,review,pre_llm,2020,30.206092834472656,0.066,0.009,,
2003.10704,regular,pre_llm,2020,75.98028564453125,0.011,0.001,,
2003.11531,regular,pre_llm,2020,40.43594741821289,0.011,0.001,,
2003.06389,regular,pre_llm,2020,69.60258483886719,0.011,0.001,,
2003.08272,regular,pre_llm,2020,40.22142791748047,0.011,0.001,,
2003.12111,regular,pre_llm,2020,38.77130889892578,0.011,0.001,,
2003.01343,regular,pre_llm,2020,34.61138916015625,0.011,0.001,,
2003.14402,regular,pre_llm,2020,54.560916900634766,0.011,0.001,,
2003.03666,regular,pre_llm,2020,48.48735427856445,0.011,0.001,,
2003.02197,review,pre_llm,2020,58.19721603393555,0.066,0.009,,
2003.09244,review,pre_llm,2020,28.25012969970703,0.066,0.009,,
2003.04073,regular,pre_llm,2020,64.94093322753906,0.011,0.001,,
2003.04036,review,pre_llm,2020,43.86391067504883,0.066,0.009,,
2003.14026,regular,pre_llm,2020,38.95798110961914,0.011,0.001,,
2003.00639,regular,pre_llm,2020,49.97584533691406,0.011,0.001,,
2003.10687,regular,pre_llm,2020,59.660362243652344,0.011,0.001,,
2003.07008,regular,pre_llm,2020,54.20962142944336,0.011,0.001,,
2003.03716,regular,pre_llm,2020,38.00978469848633,0.011,0.001,,
2003.02955,regular,pre_llm,2020,53.2790412902832,0.011,0.001,,
2003.05522,regular,pre_llm,2020,30.075363159179688,0.011,0.001,,
2003.02244,regular,pre_llm,2020,67.97144317626953,0.011,0.001,,
2003.14155,review,pre_llm,2020,55.794010162353516,0.066,0.009,,
2003.04866,regular,pre_llm,2020,33.705631256103516,0.011,0.001,,
2003.0749,review,pre_llm,2020,34.170616149902344,0.066,0.009,,
2003.13028,regular,pre_llm,2020,23.15730094909668,0.011,0.001,,
2003.08132,review,pre_llm,2020,62.77146530151367,0.066,0.009,,
2003.04642,regular,pre_llm,2020,51.44558334350586,0.011,0.001,,
2003.10097,regular,pre_llm,2020,47.06203842163086,0.011,0.001,,
2003.14386,regular,pre_llm,2020,35.60619354248047,0.011,0.001,,
2003.13878,regular,pre_llm,2020,47.51826858520508,0.011,0.001,,
2003.02877,regular,pre_llm,2020,110.9327163696289,0.011,0.001,,
2003.01821,regular,pre_llm,2020,35.21865463256836,0.011,0.001,,
2003.03014,regular,pre_llm,2020,36.14376449584961,0.011,0.001,,
2003.02739,regular,pre_llm,2020,43.5350456237793,0.011,0.001,,
2004.00068,regular,pre_llm,2020,56.30418395996094,0.011,0.001,,
2003.02912,review,pre_llm,2020,30.64058494567871,0.066,0.009,,
2003.03235,regular,pre_llm,2020,40.06910705566406,0.011,0.001,,
2003.10224,regular,pre_llm,2020,44.15700912475586,0.011,0.001,,
2003.11516,regular,pre_llm,2020,53.42084884643555,0.011,0.001,,
2004.02143,regular,pre_llm,2020,50.06021499633789,0.011,0.001,,
2004.12406,regular,pre_llm,2020,83.1701431274414,0.011,0.001,,
2004.02399,regular,pre_llm,2020,29.823802947998047,0.011,0.001,,
2004.03965,regular,pre_llm,2020,62.77586364746094,0.011,0.001,,
2004.02211,regular,pre_llm,2020,69.89923095703125,0.011,0.001,,
2004.13844,regular,pre_llm,2020,36.287437438964844,0.011,0.001,,
2004.02202,regular,pre_llm,2020,67.25172424316406,0.011,0.001,,
2004.14457,regular,pre_llm,2020,50.54296875,0.011,0.001,,
2004.04987,regular,pre_llm,2020,92.57057189941406,0.011,0.001,,
2004.10171,regular,pre_llm,2020,37.78993606567383,0.011,0.001,,
2004.0309,regular,pre_llm,2020,82.10258483886719,0.011,0.001,,
2004.1359,regular,pre_llm,2020,56.450294494628906,0.011,0.001,,
2004.05119,regular,pre_llm,2020,47.9032096862793,0.011,0.001,,
2004.13659,regular,pre_llm,2020,39.20927429199219,0.011,0.001,,
2005.00052,regular,pre_llm,2020,58.258079528808594,0.011,0.001,,
2004.01972,regular,pre_llm,2020,46.786808013916016,0.011,0.001,,
2004.13988,regular,pre_llm,2020,82.69666290283203,0.011,0.001,,
2005.00087,regular,pre_llm,2020,63.22147750854492,0.011,0.001,,
2004.1061,regular,pre_llm,2020,56.53873062133789,0.011,0.001,,
2004.14287,regular,pre_llm,2020,46.77836608886719,0.011,0.001,,
2004.13703,regular,pre_llm,2020,43.33829879760742,0.011,0.001,,
2004.13542,regular,pre_llm,2020,45.49786376953125,0.011,0.001,,
2004.12617,regular,pre_llm,2020,61.839378356933594,0.011,0.001,,
2004.07426,regular,pre_llm,2020,40.90134048461914,0.011,0.001,,
2004.05516,review,pre_llm,2020,38.3045654296875,0.066,0.009,,
2004.04243,regular,pre_llm,2020,54.241539001464844,0.011,0.001,,
2004.14425,regular,pre_llm,2020,42.924827575683594,0.011,0.001,,
2004.14607,regular,pre_llm,2020,95.04217529296875,0.011,0.001,,
2004.07324,regular,pre_llm,2020,61.6153564453125,0.011,0.001,,
2004.05051,regular,pre_llm,2020,38.633365631103516,0.011,0.001,,
2004.05744,regular,pre_llm,2020,59.663124084472656,0.011,0.001,,
2004.10051,regular,pre_llm,2020,42.988441467285156,0.011,0.001,,
2004.03136,regular,pre_llm,2020,36.2282600402832,0.011,0.001,,
2004.14448,regular,pre_llm,2020,53.25236129760742,0.011,0.001,,
2004.142,regular,pre_llm,2020,59.47882843017578,0.011,0.001,,
2004.06814,review,pre_llm,2020,41.043060302734375,0.066,0.009,,
2004.11579,regular,pre_llm,2020,35.77817153930664,0.011,0.001,,
2004.14963,regular,pre_llm,2020,51.696224212646484,0.011,0.001,,
2004.02251,regular,pre_llm,2020,36.76047134399414,0.011,0.001,,
2004.01079,review,pre_llm,2020,39.334266662597656,0.066,0.009,,
2004.14848,regular,pre_llm,2020,99.49555206298828,0.011,0.001,,
2004.14004,regular,pre_llm,2020,35.68559265136719,0.011,0.001,,
2004.13454,regular,pre_llm,2020,107.96715545654297,0.011,0.001,,
2004.02745,regular,pre_llm,2020,40.25318908691406,0.011,0.001,,
2004.14813,regular,pre_llm,2020,67.44180297851562,0.011,0.001,,
2004.12894,regular,pre_llm,2020,80.9686508178711,0.011,0.001,,
2004.04478,regular,pre_llm,2020,50.067508697509766,0.011,0.001,,
2004.12393,regular,pre_llm,2020,40.34473419189453,0.011,0.001,,
2004.14911,regular,pre_llm,2020,34.93504333496094,0.011,0.001,,
2004.149,regular,pre_llm,2020,57.104984283447266,0.011,0.001,,
2004.08728,regular,pre_llm,2020,57.624942779541016,0.011,0.001,,
2005.00084,regular,pre_llm,2020,64.34620666503906,0.011,0.001,,
2004.05109,regular,pre_llm,2020,41.607322692871094,0.011,0.001,,
2004.09143,regular,pre_llm,2020,39.462039947509766,0.011,0.001,,
2004.06358,review,pre_llm,2020,51.9322509765625,0.066,0.009,,
2004.0349,regular,pre_llm,2020,43.87568664550781,0.011,0.001,,
2004.11019,regular,pre_llm,2020,44.21906280517578,0.011,0.001,,
2004.1315,regular,pre_llm,2020,69.77062225341797,0.011,0.001,,
2004.14565,regular,pre_llm,2020,76.44512176513672,0.011,0.001,,
2004.0687,regular,pre_llm,2020,31.365556716918945,0.011,0.001,,
2004.13947,regular,pre_llm,2020,55.287113189697266,0.011,0.001,,
2004.14257,regular,pre_llm,2020,53.24650573730469,0.011,0.001,,
2004.12704,regular,pre_llm,2020,53.005821228027344,0.011,0.001,,
2004.14797,regular,pre_llm,2020,55.537601470947266,0.011,0.001,,
2004.14357,regular,pre_llm,2020,35.25623321533203,0.011,0.001,,
2004.13304,regular,pre_llm,2020,49.55963897705078,0.011,0.001,,
2004.14855,regular,pre_llm,2020,48.52786636352539,0.011,0.001,,
2004.14325,regular,pre_llm,2020,35.38868713378906,0.011,0.001,,
2004.02986,regular,pre_llm,2020,54.37507629394531,0.011,0.001,,
2004.03137,regular,pre_llm,2020,48.624202728271484,0.011,0.001,,
2004.14626,regular,pre_llm,2020,47.15934371948242,0.011,0.001,,
2004.03034,regular,pre_llm,2020,37.055931091308594,0.011,0.001,,
2004.0299,regular,pre_llm,2020,32.160736083984375,0.011,0.001,,
2004.14532,regular,pre_llm,2020,47.9190559387207,0.011,0.001,,
2004.03422,regular,pre_llm,2020,49.530967712402344,0.011,0.001,,
